winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,14,MARQUISE,30,31
EYRIE,17,MARQUISE,27,32
MARQUISE,16,MARQUISE,32,11
EYRIE,13,MARQUISE,25,33
MARQUISE,14,MARQUISE,33,16
MARQUISE,14,MARQUISE,30,21
EYRIE,16,MARQUISE,20,30
MARQUISE,17,MARQUISE,30,22
MARQUISE,15,MARQUISE,33,23
MARQUISE,16,MARQUISE,31,30
MARQUISE,16,MARQUISE,30,28
MARQUISE,14,MARQUISE,32,22
MARQUISE,18,MARQUISE,32,20
MARQUISE,16,MARQUISE,30,17
MARQUISE,16,MARQUISE,30,11
MARQUISE,12,MARQUISE,32,7
MARQUISE,14,MARQUISE,30,22
MARQUISE,14,MARQUISE,30,20
EYRIE,13,MARQUISE,22,31
MARQUISE,18,MARQUISE,30,28
MARQUISE,18,MARQUISE,30,26
MARQUISE,12,MARQUISE,31,18
MARQUISE,16,MARQUISE,30,28
EYRIE,15,MARQUISE,22,33
EYRIE,15,MARQUISE,29,31
MARQUISE,14,MARQUISE,30,27
MARQUISE,14,MARQUISE,31,27
MARQUISE,14,MARQUISE,30,25
MARQUISE,14,MARQUISE,30,28
EYRIE,15,EYRIE,27,31
EYRIE,12,MARQUISE,18,30
MARQUISE,14,MARQUISE,30,20
MARQUISE,18,MARQUISE,31,25
EYRIE,18,MARQUISE,28,31
MARQUISE,16,MARQUISE,30,8
MARQUISE,13,MARQUISE,30,5
EYRIE,14,EYRIE,27,30
EYRIE,17,MARQUISE,25,32
MARQUISE,14,MARQUISE,30,25
MARQUISE,12,MARQUISE,31,23
MARQUISE,14,MARQUISE,30,11
MARQUISE,16,MARQUISE,32,23
MARQUISE,14,MARQUISE,30,24
MARQUISE,14,MARQUISE,32,23
MARQUISE,15,EYRIE,30,28
MARQUISE,16,EYRIE,30,23
EYRIE,14,MARQUISE,27,30
MARQUISE,14,MARQUISE,31,24
MARQUISE,16,MARQUISE,30,26
MARQUISE,16,MARQUISE,34,23
EYRIE,15,MARQUISE,29,33
MARQUISE,14,MARQUISE,30,23
EYRIE,17,MARQUISE,23,33
MARQUISE,16,MARQUISE,33,10
MARQUISE,14,MARQUISE,31,20
MARQUISE,18,MARQUISE,32,21
MARQUISE,14,MARQUISE,30,18
MARQUISE,14,MARQUISE,30,28
EYRIE,15,MARQUISE,19,31
EYRIE,15,MARQUISE,25,31
EYRIE,17,MARQUISE,25,31
MARQUISE,14,MARQUISE,30,24
MARQUISE,16,MARQUISE,32,23
EYRIE,13,MARQUISE,29,33
MARQUISE,15,MARQUISE,30,26
MARQUISE,16,MARQUISE,30,26
MARQUISE,18,MARQUISE,30,30
MARQUISE,14,MARQUISE,30,29
MARQUISE,14,MARQUISE,31,13
MARQUISE,16,MARQUISE,31,23
MARQUISE,12,MARQUISE,31,17
MARQUISE,16,MARQUISE,30,23
MARQUISE,16,MARQUISE,30,26
EYRIE,13,EYRIE,20,31
MARQUISE,15,MARQUISE,30,9
MARQUISE,15,MARQUISE,31,17
MARQUISE,14,EYRIE,30,30
EYRIE,18,EYRIE,19,33
EYRIE,17,MARQUISE,27,32
MARQUISE,16,MARQUISE,34,19
EYRIE,13,MARQUISE,16,33
MARQUISE,14,MARQUISE,31,21
EYRIE,15,MARQUISE,22,32
MARQUISE,16,MARQUISE,30,14
EYRIE,16,EYRIE,19,30
MARQUISE,18,MARQUISE,33,29
EYRIE,18,MARQUISE,25,30
EYRIE,15,MARQUISE,23,31
MARQUISE,14,MARQUISE,30,24
MARQUISE,12,MARQUISE,31,25
EYRIE,14,MARQUISE,18,33
EYRIE,14,MARQUISE,21,30
EYRIE,14,MARQUISE,23,30
MARQUISE,18,MARQUISE,30,21
EYRIE,17,MARQUISE,18,30
MARQUISE,17,MARQUISE,30,28
MARQUISE,14,MARQUISE,30,18
EYRIE,13,MARQUISE,19,31
MARQUISE,16,MARQUISE,31,23
MARQUISE,19,MARQUISE,30,28
