winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,16,MARQUISE,24,30
EYRIE,17,MARQUISE,29,33
EYRIE,15,MARQUISE,17,31
MARQUISE,14,MARQUISE,30,25
EYRIE,19,MARQUISE,24,32
EYRIE,15,EYRIE,18,33
MARQUISE,14,MARQUISE,30,21
EYRIE,17,EYRIE,23,30
EYRIE,16,MARQUISE,27,30
MARQUISE,14,MARQUISE,32,13
EYRIE,14,MARQUISE,28,30
EYRIE,17,MARQUISE,26,32
EYRIE,15,MARQUISE,19,33
EYRIE,15,MARQUISE,23,32
EYRIE,14,MARQUISE,18,30
EYRIE,16,MARQUISE,22,30
EYRIE,16,MARQUISE,17,30
MARQUISE,14,MARQUISE,30,28
EYRIE,17,MARQUISE,26,31
EYRIE,16,MARQUISE,27,32
MARQUISE,22,MARQUISE,30,23
EYRIE,19,MARQUISE,29,32
MARQUISE,20,MARQUISE,31,27
MARQUISE,18,MARQUISE,32,16
MARQUISE,22,MARQUISE,33,27
EYRIE,14,MARQUISE,24,30
MARQUISE,14,MARQUISE,30,15
EYRIE,15,MARQUISE,17,34
EYRIE,13,MARQUISE,24,33
EYRIE,15,MARQUISE,29,33
EYRIE,13,MARQUISE,22,32
EYRIE,15,MARQUISE,27,33
EYRIE,13,MARQUISE,20,32
EYRIE,19,MARQUISE,25,33
MARQUISE,16,MARQUISE,30,20
MARQUISE,15,EYRIE,30,23
MARQUISE,14,MARQUISE,30,21
EYRIE,17,MARQUISE,26,32
EYRIE,17,MARQUISE,17,31
MARQUISE,16,MARQUISE,31,25
EYRIE,17,MARQUISE,28,31
MARQUISE,17,MARQUISE,30,14
MARQUISE,14,MARQUISE,31,18
EYRIE,15,MARQUISE,23,32
EYRIE,14,MARQUISE,26,31
MARQUISE,12,MARQUISE,30,20
MARQUISE,14,MARQUISE,30,18
EYRIE,15,EYRIE,16,33
EYRIE,19,MARQUISE,27,32
EYRIE,18,MARQUISE,21,31
EYRIE,14,MARQUISE,29,30
MARQUISE,18,MARQUISE,30,26
EYRIE,15,MARQUISE,26,31
EYRIE,16,MARQUISE,26,32
EYRIE,17,MARQUISE,26,32
MARQUISE,16,MARQUISE,30,27
EYRIE,17,MARQUISE,23,32
EYRIE,13,MARQUISE,16,33
MARQUISE,18,MARQUISE,31,25
EYRIE,20,MARQUISE,29,31
MARQUISE,16,MARQUISE,33,17
MARQUISE,16,MARQUISE,34,19
EYRIE,18,MARQUISE,21,30
EYRIE,21,MARQUISE,25,31
MARQUISE,14,MARQUISE,30,12
MARQUISE,17,MARQUISE,30,24
MARQUISE,12,MARQUISE,32,17
EYRIE,21,MARQUISE,29,32
EYRIE,13,MARQUISE,24,32
MARQUISE,16,MARQUISE,30,18
EYRIE,13,EYRIE,23,32
MARQUISE,12,MARQUISE,32,10
EYRIE,17,EYRIE,21,30
EYRIE,11,MARQUISE,22,30
MARQUISE,14,MARQUISE,30,17
EYRIE,19,MARQUISE,29,30
EYRIE,14,EYRIE,17,30
EYRIE,17,MARQUISE,22,30
EYRIE,17,MARQUISE,21,31
MARQUISE,12,MARQUISE,34,12
EYRIE,14,MARQUISE,17,30
MARQUISE,19,MARQUISE,30,23
MARQUISE,20,MARQUISE,31,25
EYRIE,19,EYRIE,16,32
EYRIE,15,MARQUISE,19,30
EYRIE,19,MARQUISE,23,34
EYRIE,18,MARQUISE,28,32
MARQUISE,16,MARQUISE,31,18
EYRIE,17,EYRIE,28,30
EYRIE,17,MARQUISE,25,31
EYRIE,17,MARQUISE,29,30
EYRIE,17,MARQUISE,29,32
MARQUISE,16,MARQUISE,31,18
MARQUISE,16,MARQUISE,30,20
MARQUISE,20,MARQUISE,30,15
EYRIE,17,MARQUISE,18,32
MARQUISE,10,MARQUISE,30,13
MARQUISE,16,MARQUISE,30,26
EYRIE,15,EYRIE,22,31
EYRIE,17,MARQUISE,29,30
