winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,24,30
MARQUISE,23,MARQUISE,31,29
MARQUISE,18,MARQUISE,31,13
MARQUISE,16,MARQUISE,30,28
EYRIE,17,MARQUISE,17,31
EYRIE,13,MARQUISE,26,30
EYRIE,17,MARQUISE,17,30
MARQUISE,20,MARQUISE,32,30
EYRIE,19,MARQUISE,28,32
EYRIE,19,EYRIE,21,31
EYRIE,22,MARQUISE,26,30
EYRIE,11,MARQUISE,16,31
EYRIE,13,MARQUISE,22,31
MARQUISE,18,MARQUISE,30,27
EYRIE,17,MARQUISE,20,30
MARQUISE,16,MARQUISE,32,17
EYRIE,11,MARQUISE,19,33
EYRIE,14,MARQUISE,22,30
MARQUISE,17,MARQUISE,31,18
MARQUISE,14,MARQUISE,30,27
EYRIE,15,MARQUISE,25,30
MARQUISE,12,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,26
MARQUISE,16,MARQUISE,31,10
MARQUISE,16,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,19
MARQUISE,12,MARQUISE,30,20
MARQUISE,15,MARQUISE,30,29
EYRIE,13,MARQUISE,17,33
EYRIE,17,EYRIE,21,31
MARQUISE,14,MARQUISE,30,16
MARQUISE,20,MARQUISE,32,28
EYRIE,11,EYRIE,17,30
EYRIE,13,MARQUISE,21,31
EYRIE,13,MARQUISE,24,33
EYRIE,15,MARQUISE,26,34
EYRIE,15,MARQUISE,15,33
EYRIE,11,MARQUISE,16,33
MARQUISE,16,MARQUISE,30,27
EYRIE,11,MARQUISE,19,33
EYRIE,15,MARQUISE,18,30
MARQUISE,18,MARQUISE,30,19
EYRIE,13,MARQUISE,28,33
MARQUISE,15,MARQUISE,30,12
MARQUISE,12,MARQUISE,32,15
MARQUISE,20,MARQUISE,31,21
EYRIE,11,MARQUISE,23,30
MARQUISE,16,MARQUISE,34,25
EYRIE,20,MARQUISE,29,30
EYRIE,19,MARQUISE,26,30
EYRIE,13,MARQUISE,18,30
EYRIE,12,MARQUISE,21,31
EYRIE,13,EYRIE,17,30
EYRIE,13,MARQUISE,15,31
MARQUISE,16,MARQUISE,30,16
EYRIE,18,MARQUISE,24,30
EYRIE,11,MARQUISE,19,33
EYRIE,16,MARQUISE,21,30
EYRIE,13,MARQUISE,17,32
EYRIE,11,MARQUISE,20,33
EYRIE,15,MARQUISE,22,31
EYRIE,11,MARQUISE,10,30
EYRIE,15,MARQUISE,17,32
EYRIE,13,MARQUISE,14,32
EYRIE,11,MARQUISE,17,32
EYRIE,21,MARQUISE,23,34
EYRIE,13,EYRIE,16,30
EYRIE,11,MARQUISE,14,32
MARQUISE,14,MARQUISE,31,23
EYRIE,16,MARQUISE,25,30
EYRIE,13,MARQUISE,22,34
EYRIE,15,MARQUISE,20,32
EYRIE,13,MARQUISE,20,30
EYRIE,13,MARQUISE,16,32
EYRIE,15,MARQUISE,14,32
EYRIE,15,MARQUISE,28,30
EYRIE,13,MARQUISE,14,30
EYRIE,11,MARQUISE,13,32
EYRIE,13,EYRIE,20,30
EYRIE,14,MARQUISE,16,30
MARQUISE,14,MARQUISE,30,21
MARQUISE,24,MARQUISE,30,15
EYRIE,11,MARQUISE,17,31
EYRIE,14,MARQUISE,21,31
EYRIE,10,MARQUISE,18,32
MARQUISE,18,MARQUISE,31,19
EYRIE,15,MARQUISE,23,30
EYRIE,13,MARQUISE,17,31
EYRIE,15,EYRIE,19,30
EYRIE,13,MARQUISE,17,34
EYRIE,14,MARQUISE,20,30
MARQUISE,20,MARQUISE,30,28
MARQUISE,15,MARQUISE,30,27
EYRIE,17,MARQUISE,19,31
EYRIE,13,MARQUISE,16,30
EYRIE,13,MARQUISE,18,31
MARQUISE,18,MARQUISE,30,24
EYRIE,16,MARQUISE,21,30
MARQUISE,14,MARQUISE,31,12
EYRIE,15,MARQUISE,22,32
