winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,20,MARQUISE,17,32
MARQUISE,16,MARQUISE,31,20
EYRIE,15,EYRIE,17,34
EYRIE,17,EYRIE,27,30
EYRIE,23,MARQUISE,24,31
MARQUISE,14,MARQUISE,30,20
MARQUISE,18,MARQUISE,32,18
EYRIE,15,MARQUISE,24,32
MARQUISE,18,MARQUISE,31,27
EYRIE,18,MARQUISE,17,30
EYRIE,15,MARQUISE,14,33
EYRIE,21,MARQUISE,23,34
MARQUISE,16,MARQUISE,30,30
EYRIE,15,MARQUISE,19,30
EYRIE,16,MARQUISE,18,30
EYRIE,17,MARQUISE,20,34
EYRIE,21,EYRIE,29,30
EYRIE,17,EYRIE,18,32
EYRIE,17,EYRIE,11,30
EYRIE,17,MARQUISE,23,33
EYRIE,17,MARQUISE,22,31
EYRIE,23,EYRIE,21,30
EYRIE,15,MARQUISE,23,32
EYRIE,19,MARQUISE,28,31
EYRIE,17,MARQUISE,29,33
MARQUISE,16,MARQUISE,30,25
EYRIE,16,MARQUISE,20,32
EYRIE,15,MARQUISE,17,35
EYRIE,20,MARQUISE,21,32
EYRIE,15,EYRIE,20,31
EYRIE,19,MARQUISE,23,33
MARQUISE,14,MARQUISE,30,5
EYRIE,14,MARQUISE,24,32
EYRIE,19,EYRIE,19,38
MARQUISE,16,MARQUISE,30,20
EYRIE,15,MARQUISE,20,33
EYRIE,15,MARQUISE,20,30
EYRIE,19,MARQUISE,24,31
EYRIE,21,EYRIE,25,37
EYRIE,17,MARQUISE,23,32
EYRIE,18,MARQUISE,29,30
EYRIE,13,EYRIE,14,31
EYRIE,13,MARQUISE,27,31
MARQUISE,14,MARQUISE,31,16
MARQUISE,15,MARQUISE,30,20
EYRIE,12,MARQUISE,11,34
MARQUISE,16,MARQUISE,31,21
EYRIE,15,MARQUISE,21,30
EYRIE,13,MARQUISE,22,32
EYRIE,15,MARQUISE,18,33
EYRIE,19,MARQUISE,21,31
EYRIE,15,MARQUISE,22,34
MARQUISE,18,MARQUISE,30,25
EYRIE,17,MARQUISE,24,33
EYRIE,26,MARQUISE,26,30
MARQUISE,14,MARQUISE,30,16
EYRIE,19,EYRIE,23,32
EYRIE,17,MARQUISE,27,33
EYRIE,13,MARQUISE,18,33
MARQUISE,21,EYRIE,30,26
MARQUISE,14,MARQUISE,30,26
EYRIE,13,MARQUISE,16,33
EYRIE,17,MARQUISE,27,31
EYRIE,20,EYRIE,24,31
MARQUISE,17,MARQUISE,30,22
EYRIE,13,MARQUISE,15,32
EYRIE,15,EYRIE,23,30
MARQUISE,18,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,10
EYRIE,20,MARQUISE,20,30
MARQUISE,16,MARQUISE,31,26
EYRIE,15,MARQUISE,25,31
EYRIE,16,MARQUISE,23,30
MARQUISE,18,MARQUISE,33,29
MARQUISE,12,MARQUISE,30,8
EYRIE,15,EYRIE,8,33
MARQUISE,16,MARQUISE,34,25
EYRIE,15,MARQUISE,22,30
MARQUISE,14,MARQUISE,31,23
MARQUISE,14,MARQUISE,31,13
MARQUISE,17,MARQUISE,30,15
EYRIE,19,MARQUISE,26,32
EYRIE,13,MARQUISE,13,32
EYRIE,17,MARQUISE,29,33
EYRIE,13,MARQUISE,21,34
EYRIE,17,MARQUISE,17,33
EYRIE,16,MARQUISE,26,30
EYRIE,19,EYRIE,22,31
EYRIE,17,MARQUISE,21,32
EYRIE,15,MARQUISE,17,30
EYRIE,13,MARQUISE,24,30
MARQUISE,16,MARQUISE,30,29
MARQUISE,18,MARQUISE,33,21
EYRIE,17,MARQUISE,24,31
EYRIE,14,MARQUISE,26,32
EYRIE,16,MARQUISE,24,33
MARQUISE,16,MARQUISE,33,25
EYRIE,21,MARQUISE,17,33
EYRIE,16,MARQUISE,15,33
EYRIE,17,MARQUISE,28,30
