winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,13,EYRIE,30,1
MARQUISE,15,MARQUISE,30,4
MARQUISE,13,EYRIE,30,0
EYRIE,16,MARQUISE,22,31
MARQUISE,20,MARQUISE,31,0
MARQUISE,14,MARQUISE,30,0
MARQUISE,16,EYRIE,38,1
MARQUISE,16,MARQUISE,33,0
MARQUISE,14,MARQUISE,33,4
MARQUISE,18,EYRIE,35,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,16,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,31,17
MARQUISE,16,MARQUISE,32,0
EYRIE,19,EYRIE,24,42
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,35,1
MARQUISE,18,MARQUISE,32,22
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,5
MARQUISE,14,MARQUISE,31,2
MARQUISE,14,MARQUISE,31,2
MARQUISE,18,MARQUISE,33,0
MARQUISE,12,MARQUISE,33,12
MARQUISE,16,MARQUISE,31,3
MARQUISE,14,MARQUISE,31,1
MARQUISE,18,MARQUISE,37,1
MARQUISE,14,MARQUISE,31,2
MARQUISE,16,MARQUISE,31,27
MARQUISE,14,MARQUISE,31,0
EYRIE,13,MARQUISE,11,32
MARQUISE,16,MARQUISE,34,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,6
MARQUISE,16,MARQUISE,33,0
MARQUISE,14,MARQUISE,33,0
MARQUISE,14,MARQUISE,33,0
MARQUISE,14,EYRIE,34,1
MARQUISE,14,MARQUISE,33,2
MARQUISE,17,EYRIE,31,1
MARQUISE,16,MARQUISE,30,0
MARQUISE,12,MARQUISE,30,4
MARQUISE,14,MARQUISE,30,6
MARQUISE,12,MARQUISE,34,7
MARQUISE,12,MARQUISE,30,2
MARQUISE,14,MARQUISE,31,6
MARQUISE,16,MARQUISE,32,14
MARQUISE,18,MARQUISE,31,0
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,33,1
MARQUISE,16,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,3
MARQUISE,16,MARQUISE,32,10
MARQUISE,16,MARQUISE,32,3
MARQUISE,20,MARQUISE,31,1
MARQUISE,16,MARQUISE,32,1
MARQUISE,20,MARQUISE,30,7
MARQUISE,14,MARQUISE,31,6
MARQUISE,18,MARQUISE,32,1
MARQUISE,18,MARQUISE,32,0
MARQUISE,14,MARQUISE,34,0
MARQUISE,16,MARQUISE,32,2
MARQUISE,14,MARQUISE,31,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,18,MARQUISE,33,0
MARQUISE,12,MARQUISE,33,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,12,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,16,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,3
MARQUISE,12,MARQUISE,30,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,3
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,33,0
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,16,MARQUISE,31,3
MARQUISE,14,MARQUISE,32,3
MARQUISE,14,MARQUISE,32,2
MARQUISE,12,MARQUISE,31,3
MARQUISE,12,MARQUISE,30,0
EYRIE,13,MARQUISE,8,32
MARQUISE,14,MARQUISE,30,2
MARQUISE,16,MARQUISE,31,0
MARQUISE,12,EYRIE,30,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,13,EYRIE,31,1
MARQUISE,17,MARQUISE,33,1
MARQUISE,14,MARQUISE,32,3
MARQUISE,14,MARQUISE,34,2
MARQUISE,18,MARQUISE,33,5
MARQUISE,18,MARQUISE,31,3
MARQUISE,14,MARQUISE,33,1
