winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,31,22
MARQUISE,17,MARQUISE,30,22
EYRIE,17,MARQUISE,25,33
MARQUISE,12,MARQUISE,31,25
EYRIE,11,MARQUISE,27,30
EYRIE,15,EYRIE,16,34
EYRIE,15,MARQUISE,9,34
EYRIE,13,MARQUISE,14,32
EYRIE,11,MARQUISE,14,30
MARQUISE,14,MARQUISE,32,26
EYRIE,13,MARQUISE,20,31
EYRIE,17,MARQUISE,18,34
EYRIE,15,MARQUISE,27,31
MARQUISE,14,MARQUISE,31,19
EYRIE,13,MARQUISE,23,31
MARQUISE,12,MARQUISE,30,20
EYRIE,13,EYRIE,22,31
MARQUISE,14,MARQUISE,32,21
MARQUISE,16,MARQUISE,31,29
EYRIE,11,MARQUISE,15,30
MARQUISE,14,MARQUISE,32,11
EYRIE,13,EYRIE,12,30
EYRIE,13,EYRIE,15,30
MARQUISE,14,MARQUISE,31,23
EYRIE,13,MARQUISE,11,33
EYRIE,15,MARQUISE,21,32
EYRIE,11,MARQUISE,18,30
EYRIE,13,MARQUISE,22,34
MARQUISE,18,MARQUISE,32,18
MARQUISE,16,MARQUISE,31,18
MARQUISE,16,MARQUISE,32,7
MARQUISE,12,MARQUISE,30,24
MARQUISE,18,MARQUISE,30,22
MARQUISE,12,MARQUISE,31,26
EYRIE,15,MARQUISE,22,33
EYRIE,13,MARQUISE,25,31
EYRIE,13,MARQUISE,18,30
MARQUISE,18,MARQUISE,30,29
EYRIE,11,MARQUISE,19,32
EYRIE,18,MARQUISE,26,30
MARQUISE,20,MARQUISE,31,18
MARQUISE,12,MARQUISE,30,18
EYRIE,15,MARQUISE,29,31
MARQUISE,12,MARQUISE,31,13
MARQUISE,19,MARQUISE,30,27
EYRIE,13,MARQUISE,14,33
MARQUISE,16,MARQUISE,31,14
EYRIE,11,MARQUISE,22,32
MARQUISE,14,MARQUISE,30,27
EYRIE,13,MARQUISE,19,34
MARQUISE,19,MARQUISE,30,30
EYRIE,13,MARQUISE,27,32
MARQUISE,20,MARQUISE,33,19
MARQUISE,18,MARQUISE,31,13
EYRIE,15,MARQUISE,14,33
MARQUISE,22,MARQUISE,31,23
MARQUISE,18,MARQUISE,30,26
EYRIE,16,MARQUISE,8,32
EYRIE,13,EYRIE,16,33
MARQUISE,18,MARQUISE,31,18
MARQUISE,16,MARQUISE,32,24
EYRIE,15,MARQUISE,29,31
EYRIE,14,MARQUISE,21,32
EYRIE,13,MARQUISE,11,32
EYRIE,13,MARQUISE,14,30
EYRIE,13,MARQUISE,12,35
MARQUISE,14,MARQUISE,32,16
MARQUISE,16,MARQUISE,34,17
MARQUISE,18,MARQUISE,31,21
EYRIE,21,MARQUISE,24,30
MARQUISE,14,MARQUISE,32,11
MARQUISE,14,MARQUISE,31,29
EYRIE,11,MARQUISE,18,30
EYRIE,11,MARQUISE,15,32
EYRIE,15,MARQUISE,22,32
EYRIE,15,EYRIE,15,34
EYRIE,17,MARQUISE,11,32
EYRIE,13,EYRIE,17,34
EYRIE,15,MARQUISE,17,33
MARQUISE,14,MARQUISE,30,6
MARQUISE,16,MARQUISE,33,26
EYRIE,13,EYRIE,13,30
EYRIE,13,EYRIE,10,30
EYRIE,15,MARQUISE,29,30
EYRIE,11,MARQUISE,20,31
EYRIE,14,MARQUISE,29,31
EYRIE,15,MARQUISE,21,30
MARQUISE,18,MARQUISE,31,13
EYRIE,15,MARQUISE,26,31
MARQUISE,12,MARQUISE,33,11
EYRIE,11,MARQUISE,13,30
MARQUISE,16,MARQUISE,31,24
EYRIE,15,EYRIE,19,30
MARQUISE,17,MARQUISE,30,24
MARQUISE,24,MARQUISE,31,25
EYRIE,12,MARQUISE,12,31
MARQUISE,12,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,19
EYRIE,13,MARQUISE,18,32
EYRIE,15,EYRIE,21,36
