winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,13,MARQUISE,31,7
MARQUISE,15,MARQUISE,31,10
MARQUISE,14,MARQUISE,33,14
MARQUISE,14,MARQUISE,31,20
MARQUISE,20,MARQUISE,31,27
MARQUISE,16,MARQUISE,39,1
MARQUISE,22,MARQUISE,32,17
MARQUISE,16,MARQUISE,31,3
MARQUISE,15,MARQUISE,31,8
MARQUISE,16,MARQUISE,30,9
MARQUISE,16,MARQUISE,34,0
EYRIE,16,EYRIE,29,30
MARQUISE,18,MARQUISE,31,9
MARQUISE,18,MARQUISE,33,19
MARQUISE,15,MARQUISE,31,10
MARQUISE,16,MARQUISE,32,8
MARQUISE,16,MARQUISE,32,9
MARQUISE,22,MARQUISE,31,22
MARQUISE,16,MARQUISE,30,25
MARQUISE,12,MARQUISE,30,7
MARQUISE,22,MARQUISE,33,21
MARQUISE,16,MARQUISE,31,18
MARQUISE,12,MARQUISE,32,2
MARQUISE,14,MARQUISE,30,5
MARQUISE,18,MARQUISE,32,6
MARQUISE,15,MARQUISE,31,21
MARQUISE,12,MARQUISE,31,1
MARQUISE,12,MARQUISE,32,8
MARQUISE,20,MARQUISE,32,18
MARQUISE,12,MARQUISE,30,3
MARQUISE,27,MARQUISE,30,25
MARQUISE,19,MARQUISE,31,24
EYRIE,19,MARQUISE,27,30
MARQUISE,16,MARQUISE,31,5
MARQUISE,18,MARQUISE,32,26
EYRIE,19,EYRIE,29,30
MARQUISE,14,MARQUISE,32,19
MARQUISE,18,MARQUISE,31,5
MARQUISE,16,MARQUISE,32,8
MARQUISE,18,MARQUISE,31,18
MARQUISE,16,MARQUISE,31,13
MARQUISE,20,MARQUISE,30,18
MARQUISE,15,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,11
EYRIE,20,MARQUISE,28,32
MARQUISE,12,MARQUISE,31,11
MARQUISE,14,MARQUISE,30,0
MARQUISE,16,MARQUISE,30,20
MARQUISE,12,MARQUISE,31,10
MARQUISE,18,MARQUISE,30,22
MARQUISE,14,MARQUISE,34,13
MARQUISE,22,MARQUISE,31,23
MARQUISE,19,MARQUISE,30,13
MARQUISE,14,MARQUISE,31,5
MARQUISE,12,MARQUISE,33,5
MARQUISE,12,MARQUISE,31,7
MARQUISE,17,MARQUISE,30,3
MARQUISE,18,MARQUISE,32,26
MARQUISE,14,MARQUISE,30,20
MARQUISE,16,MARQUISE,32,11
MARQUISE,18,MARQUISE,32,9
MARQUISE,16,MARQUISE,30,10
MARQUISE,14,MARQUISE,33,3
MARQUISE,14,MARQUISE,31,5
MARQUISE,14,EYRIE,33,12
MARQUISE,16,MARQUISE,30,26
MARQUISE,18,MARQUISE,31,18
MARQUISE,16,EYRIE,37,12
MARQUISE,16,MARQUISE,30,26
MARQUISE,18,MARQUISE,33,23
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,20
MARQUISE,14,MARQUISE,31,4
MARQUISE,16,MARQUISE,30,25
MARQUISE,17,MARQUISE,33,25
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,33,5
MARQUISE,18,MARQUISE,31,12
MARQUISE,19,EYRIE,30,22
MARQUISE,17,MARQUISE,30,17
MARQUISE,14,MARQUISE,31,5
MARQUISE,24,MARQUISE,30,28
MARQUISE,18,EYRIE,30,13
MARQUISE,14,MARQUISE,30,8
MARQUISE,19,MARQUISE,30,5
EYRIE,17,MARQUISE,29,30
MARQUISE,14,MARQUISE,31,21
MARQUISE,14,MARQUISE,30,13
MARQUISE,14,MARQUISE,31,18
MARQUISE,23,MARQUISE,30,30
MARQUISE,20,MARQUISE,30,13
MARQUISE,16,MARQUISE,34,8
EYRIE,19,EYRIE,26,32
MARQUISE,18,MARQUISE,30,22
MARQUISE,17,MARQUISE,32,2
MARQUISE,14,MARQUISE,34,23
MARQUISE,18,MARQUISE,33,5
MARQUISE,14,MARQUISE,31,2
MARQUISE,18,MARQUISE,31,18
EYRIE,18,MARQUISE,29,31
