winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,17,MARQUISE,30,17
EYRIE,17,EYRIE,15,46
MARQUISE,21,MARQUISE,31,31
MARQUISE,16,MARQUISE,30,18
EYRIE,17,MARQUISE,28,31
EYRIE,21,EYRIE,12,45
MARQUISE,14,MARQUISE,30,11
EYRIE,14,MARQUISE,10,30
MARQUISE,18,MARQUISE,31,22
MARQUISE,12,MARQUISE,30,29
MARQUISE,16,MARQUISE,32,26
EYRIE,19,MARQUISE,24,32
EYRIE,15,MARQUISE,20,31
MARQUISE,18,MARQUISE,30,19
MARQUISE,17,MARQUISE,30,31
MARQUISE,12,MARQUISE,33,27
MARQUISE,16,MARQUISE,30,25
EYRIE,18,MARQUISE,20,30
MARQUISE,16,MARQUISE,31,19
EYRIE,21,MARQUISE,21,30
EYRIE,15,EYRIE,25,32
EYRIE,19,MARQUISE,22,32
EYRIE,16,MARQUISE,23,31
MARQUISE,18,MARQUISE,30,29
MARQUISE,18,MARQUISE,30,27
MARQUISE,16,MARQUISE,33,13
EYRIE,13,MARQUISE,19,33
EYRIE,20,MARQUISE,23,31
EYRIE,18,EYRIE,24,34
MARQUISE,18,MARQUISE,32,19
MARQUISE,17,MARQUISE,30,25
EYRIE,18,MARQUISE,25,31
MARQUISE,14,MARQUISE,30,14
EYRIE,16,MARQUISE,17,34
EYRIE,15,MARQUISE,12,33
MARQUISE,17,MARQUISE,31,29
EYRIE,13,MARQUISE,23,32
MARQUISE,16,MARQUISE,30,23
MARQUISE,18,MARQUISE,30,14
MARQUISE,18,MARQUISE,30,29
MARQUISE,18,MARQUISE,30,23
MARQUISE,12,MARQUISE,31,15
MARQUISE,14,MARQUISE,31,24
MARQUISE,18,MARQUISE,30,15
MARQUISE,12,MARQUISE,30,5
EYRIE,16,MARQUISE,15,30
EYRIE,17,MARQUISE,26,32
EYRIE,19,EYRIE,22,31
EYRIE,17,MARQUISE,27,32
EYRIE,13,MARQUISE,20,33
EYRIE,19,MARQUISE,23,31
MARQUISE,16,MARQUISE,30,18
EYRIE,25,MARQUISE,28,33
EYRIE,17,MARQUISE,25,34
EYRIE,17,MARQUISE,21,31
EYRIE,21,EYRIE,29,31
EYRIE,17,MARQUISE,25,31
MARQUISE,21,MARQUISE,30,29
EYRIE,11,MARQUISE,14,34
EYRIE,15,MARQUISE,27,32
MARQUISE,14,MARQUISE,30,25
EYRIE,16,MARQUISE,15,30
MARQUISE,18,MARQUISE,30,24
EYRIE,19,MARQUISE,28,35
MARQUISE,17,MARQUISE,30,26
MARQUISE,12,MARQUISE,30,18
MARQUISE,16,MARQUISE,30,22
MARQUISE,12,MARQUISE,31,13
EYRIE,20,MARQUISE,27,33
EYRIE,17,EYRIE,28,30
EYRIE,17,MARQUISE,22,33
EYRIE,19,MARQUISE,24,32
MARQUISE,16,MARQUISE,30,16
MARQUISE,16,MARQUISE,30,29
EYRIE,22,MARQUISE,16,30
MARQUISE,14,MARQUISE,31,15
EYRIE,17,MARQUISE,24,31
EYRIE,17,MARQUISE,29,30
EYRIE,19,MARQUISE,23,34
EYRIE,18,MARQUISE,20,33
MARQUISE,18,MARQUISE,33,23
EYRIE,11,MARQUISE,25,33
EYRIE,17,MARQUISE,19,32
MARQUISE,20,MARQUISE,32,26
MARQUISE,18,MARQUISE,31,25
EYRIE,15,MARQUISE,24,33
EYRIE,19,MARQUISE,23,31
MARQUISE,15,MARQUISE,31,16
MARQUISE,16,MARQUISE,31,17
MARQUISE,16,MARQUISE,30,20
MARQUISE,17,MARQUISE,30,25
EYRIE,13,MARQUISE,13,30
EYRIE,17,MARQUISE,29,33
MARQUISE,12,MARQUISE,30,14
EYRIE,18,MARQUISE,21,31
MARQUISE,16,MARQUISE,32,27
EYRIE,17,MARQUISE,24,33
EYRIE,15,MARQUISE,16,34
EYRIE,22,MARQUISE,24,31
EYRIE,18,MARQUISE,27,32
