winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,21,EYRIE,7,32
EYRIE,15,EYRIE,8,30
EYRIE,16,MARQUISE,6,32
MARQUISE,16,MARQUISE,30,20
EYRIE,23,MARQUISE,19,30
EYRIE,15,MARQUISE,13,31
MARQUISE,16,MARQUISE,32,11
EYRIE,15,EYRIE,4,31
EYRIE,13,MARQUISE,4,31
EYRIE,17,MARQUISE,8,35
EYRIE,13,MARQUISE,14,33
MARQUISE,19,MARQUISE,31,26
EYRIE,13,MARQUISE,9,34
EYRIE,21,MARQUISE,16,30
EYRIE,19,MARQUISE,7,33
EYRIE,15,MARQUISE,9,34
MARQUISE,18,EYRIE,31,29
EYRIE,13,MARQUISE,14,34
MARQUISE,17,MARQUISE,30,26
EYRIE,15,EYRIE,16,30
EYRIE,27,MARQUISE,26,31
EYRIE,21,MARQUISE,19,31
EYRIE,17,MARQUISE,12,31
EYRIE,15,MARQUISE,14,30
MARQUISE,16,EYRIE,30,22
EYRIE,13,MARQUISE,11,31
EYRIE,19,MARQUISE,8,32
EYRIE,21,MARQUISE,25,33
EYRIE,13,MARQUISE,13,33
EYRIE,11,MARQUISE,10,32
EYRIE,13,MARQUISE,9,30
EYRIE,11,MARQUISE,13,31
MARQUISE,18,MARQUISE,34,14
MARQUISE,18,MARQUISE,32,27
MARQUISE,14,MARQUISE,31,17
EYRIE,19,MARQUISE,10,33
EYRIE,17,MARQUISE,5,30
EYRIE,21,MARQUISE,28,30
EYRIE,13,EYRIE,14,30
EYRIE,15,MARQUISE,12,31
EYRIE,18,MARQUISE,26,31
EYRIE,11,MARQUISE,12,30
EYRIE,13,MARQUISE,9,31
EYRIE,17,MARQUISE,4,33
EYRIE,15,MARQUISE,11,31
EYRIE,17,MARQUISE,11,33
EYRIE,11,MARQUISE,11,30
EYRIE,11,MARQUISE,14,31
EYRIE,21,EYRIE,17,30
EYRIE,11,MARQUISE,11,31
EYRIE,15,MARQUISE,13,30
EYRIE,17,EYRIE,12,30
MARQUISE,13,MARQUISE,30,22
EYRIE,15,MARQUISE,13,34
EYRIE,15,EYRIE,6,33
EYRIE,17,EYRIE,12,30
EYRIE,16,MARQUISE,9,31
MARQUISE,15,MARQUISE,30,26
EYRIE,19,MARQUISE,7,32
EYRIE,15,MARQUISE,14,32
EYRIE,15,EYRIE,11,34
EYRIE,13,MARQUISE,14,31
EYRIE,13,MARQUISE,13,31
MARQUISE,14,MARQUISE,31,24
MARQUISE,20,MARQUISE,30,27
EYRIE,15,MARQUISE,12,30
EYRIE,13,MARQUISE,11,32
EYRIE,15,MARQUISE,10,30
EYRIE,15,MARQUISE,22,32
EYRIE,15,MARQUISE,4,31
EYRIE,17,EYRIE,8,34
EYRIE,11,MARQUISE,9,32
EYRIE,19,MARQUISE,23,30
MARQUISE,14,MARQUISE,32,15
EYRIE,11,MARQUISE,12,34
EYRIE,19,MARQUISE,8,30
EYRIE,13,EYRIE,18,33
EYRIE,11,MARQUISE,12,30
EYRIE,17,MARQUISE,3,34
EYRIE,23,MARQUISE,18,33
EYRIE,11,MARQUISE,8,32
MARQUISE,20,MARQUISE,30,21
EYRIE,19,MARQUISE,18,33
EYRIE,11,MARQUISE,14,31
EYRIE,15,EYRIE,12,32
MARQUISE,16,MARQUISE,30,23
EYRIE,25,MARQUISE,21,34
EYRIE,17,MARQUISE,29,33
EYRIE,19,MARQUISE,16,31
EYRIE,11,MARQUISE,15,31
EYRIE,13,MARQUISE,11,31
EYRIE,18,MARQUISE,14,34
EYRIE,13,MARQUISE,21,30
EYRIE,13,EYRIE,14,34
EYRIE,17,MARQUISE,9,33
EYRIE,17,MARQUISE,21,31
MARQUISE,26,MARQUISE,31,30
EYRIE,15,MARQUISE,17,33
MARQUISE,20,MARQUISE,32,26
EYRIE,21,EYRIE,19,30
