winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,30,19
MARQUISE,18,MARQUISE,31,18
MARQUISE,16,MARQUISE,30,25
EYRIE,15,MARQUISE,20,31
EYRIE,11,MARQUISE,8,30
EYRIE,13,MARQUISE,27,33
EYRIE,13,MARQUISE,14,31
EYRIE,15,MARQUISE,26,30
MARQUISE,18,MARQUISE,34,25
EYRIE,17,MARQUISE,10,34
EYRIE,19,MARQUISE,21,31
EYRIE,11,MARQUISE,15,31
MARQUISE,17,MARQUISE,30,30
EYRIE,17,MARQUISE,27,30
MARQUISE,16,MARQUISE,31,29
EYRIE,27,MARQUISE,27,31
EYRIE,23,MARQUISE,29,30
EYRIE,19,MARQUISE,25,31
EYRIE,13,MARQUISE,12,34
EYRIE,13,MARQUISE,17,31
EYRIE,23,EYRIE,27,30
MARQUISE,12,MARQUISE,30,17
EYRIE,13,EYRIE,10,32
MARQUISE,16,MARQUISE,30,20
MARQUISE,18,MARQUISE,30,18
MARQUISE,20,MARQUISE,31,24
MARQUISE,14,MARQUISE,30,27
EYRIE,11,MARQUISE,18,31
EYRIE,15,MARQUISE,28,32
MARQUISE,14,MARQUISE,30,13
EYRIE,15,MARQUISE,21,33
MARQUISE,18,MARQUISE,31,16
MARQUISE,12,MARQUISE,33,22
MARQUISE,14,MARQUISE,30,22
EYRIE,15,MARQUISE,15,33
MARQUISE,14,MARQUISE,31,16
MARQUISE,14,MARQUISE,33,17
MARQUISE,14,MARQUISE,30,24
EYRIE,15,MARQUISE,18,34
EYRIE,13,EYRIE,13,30
MARQUISE,14,MARQUISE,31,23
EYRIE,13,MARQUISE,23,30
MARQUISE,16,MARQUISE,30,17
MARQUISE,19,EYRIE,30,26
EYRIE,13,MARQUISE,16,30
MARQUISE,16,MARQUISE,30,22
MARQUISE,18,MARQUISE,31,25
MARQUISE,12,MARQUISE,30,16
EYRIE,15,EYRIE,21,34
EYRIE,13,MARQUISE,12,31
MARQUISE,14,MARQUISE,30,28
EYRIE,13,EYRIE,16,34
MARQUISE,14,MARQUISE,30,16
MARQUISE,12,MARQUISE,31,13
EYRIE,16,MARQUISE,22,31
MARQUISE,20,MARQUISE,31,26
EYRIE,13,MARQUISE,16,33
EYRIE,12,MARQUISE,18,30
EYRIE,13,MARQUISE,22,32
EYRIE,13,MARQUISE,28,33
MARQUISE,16,MARQUISE,33,22
EYRIE,15,EYRIE,16,30
EYRIE,15,EYRIE,17,34
EYRIE,13,MARQUISE,22,33
MARQUISE,15,MARQUISE,30,31
MARQUISE,14,MARQUISE,30,8
MARQUISE,20,MARQUISE,31,14
EYRIE,13,MARQUISE,21,34
EYRIE,17,MARQUISE,8,31
EYRIE,13,EYRIE,26,30
EYRIE,13,MARQUISE,10,31
EYRIE,15,EYRIE,25,32
MARQUISE,12,MARQUISE,31,5
EYRIE,13,MARQUISE,9,34
MARQUISE,16,MARQUISE,30,20
MARQUISE,16,MARQUISE,30,27
EYRIE,13,MARQUISE,20,31
EYRIE,19,MARQUISE,21,34
MARQUISE,16,MARQUISE,30,29
EYRIE,13,MARQUISE,12,31
EYRIE,11,EYRIE,11,30
MARQUISE,12,MARQUISE,30,15
EYRIE,11,MARQUISE,29,32
MARQUISE,16,MARQUISE,30,21
EYRIE,12,MARQUISE,14,34
MARQUISE,16,MARQUISE,30,18
MARQUISE,16,MARQUISE,35,12
EYRIE,17,MARQUISE,29,32
MARQUISE,14,MARQUISE,30,24
MARQUISE,15,MARQUISE,30,19
EYRIE,13,EYRIE,14,30
MARQUISE,14,MARQUISE,34,25
EYRIE,11,MARQUISE,14,30
EYRIE,13,MARQUISE,12,33
EYRIE,14,MARQUISE,9,32
MARQUISE,12,MARQUISE,30,10
MARQUISE,14,MARQUISE,30,15
EYRIE,15,MARQUISE,11,33
EYRIE,13,MARQUISE,14,33
EYRIE,21,MARQUISE,22,30
