winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,14,MARQUISE,30,1
EYRIE,17,MARQUISE,27,32
MARQUISE,22,MARQUISE,30,25
MARQUISE,18,MARQUISE,31,24
MARQUISE,16,MARQUISE,31,24
MARQUISE,16,MARQUISE,32,2
MARQUISE,16,MARQUISE,32,1
MARQUISE,12,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,24
MARQUISE,16,MARQUISE,33,2
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,26
EYRIE,16,MARQUISE,19,33
MARQUISE,18,MARQUISE,33,2
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,32,11
MARQUISE,14,MARQUISE,31,7
MARQUISE,14,MARQUISE,32,0
MARQUISE,17,MARQUISE,30,29
MARQUISE,12,MARQUISE,33,5
MARQUISE,18,MARQUISE,30,28
MARQUISE,14,MARQUISE,33,4
MARQUISE,14,MARQUISE,30,7
MARQUISE,20,MARQUISE,32,1
MARQUISE,16,MARQUISE,30,27
MARQUISE,16,MARQUISE,33,22
MARQUISE,18,MARQUISE,30,2
MARQUISE,15,MARQUISE,31,17
MARQUISE,13,MARQUISE,30,9
MARQUISE,18,MARQUISE,32,12
EYRIE,17,MARQUISE,21,33
EYRIE,17,MARQUISE,21,32
MARQUISE,20,MARQUISE,32,29
EYRIE,17,MARQUISE,17,33
MARQUISE,16,MARQUISE,30,23
MARQUISE,14,MARQUISE,31,11
MARQUISE,16,MARQUISE,34,24
EYRIE,17,MARQUISE,21,33
EYRIE,13,EYRIE,15,33
MARQUISE,15,MARQUISE,31,15
MARQUISE,14,MARQUISE,33,0
MARQUISE,16,MARQUISE,32,1
MARQUISE,18,MARQUISE,30,29
MARQUISE,14,MARQUISE,30,2
EYRIE,15,EYRIE,21,32
MARQUISE,14,MARQUISE,31,4
MARQUISE,20,MARQUISE,31,26
EYRIE,19,MARQUISE,29,30
MARQUISE,14,MARQUISE,34,12
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,30,0
EYRIE,19,MARQUISE,27,32
MARQUISE,16,MARQUISE,32,2
MARQUISE,16,MARQUISE,31,8
MARQUISE,16,MARQUISE,31,18
MARQUISE,14,MARQUISE,31,6
MARQUISE,14,MARQUISE,30,11
EYRIE,17,MARQUISE,27,32
EYRIE,17,EYRIE,18,31
MARQUISE,20,MARQUISE,32,1
MARQUISE,12,MARQUISE,32,2
MARQUISE,16,MARQUISE,31,8
MARQUISE,16,MARQUISE,33,1
MARQUISE,14,MARQUISE,32,1
EYRIE,19,MARQUISE,22,32
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,EYRIE,37,2
MARQUISE,16,MARQUISE,31,4
MARQUISE,16,MARQUISE,31,1
MARQUISE,18,MARQUISE,31,10
MARQUISE,16,MARQUISE,33,1
MARQUISE,16,MARQUISE,30,22
MARQUISE,13,MARQUISE,30,22
EYRIE,21,MARQUISE,24,30
MARQUISE,16,MARQUISE,31,9
EYRIE,17,EYRIE,28,33
MARQUISE,17,EYRIE,30,6
MARQUISE,18,MARQUISE,33,17
MARQUISE,14,MARQUISE,32,5
MARQUISE,14,MARQUISE,30,2
MARQUISE,16,MARQUISE,30,9
MARQUISE,18,MARQUISE,33,24
MARQUISE,14,MARQUISE,31,4
EYRIE,17,MARQUISE,24,33
MARQUISE,14,MARQUISE,31,10
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,31,2
MARQUISE,20,MARQUISE,30,26
EYRIE,14,MARQUISE,23,31
EYRIE,17,MARQUISE,25,31
EYRIE,17,EYRIE,29,30
MARQUISE,17,MARQUISE,30,17
MARQUISE,18,MARQUISE,33,4
MARQUISE,15,MARQUISE,30,20
MARQUISE,21,MARQUISE,32,22
MARQUISE,14,MARQUISE,36,0
MARQUISE,16,MARQUISE,30,23
