winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,13,EYRIE,27,30
MARQUISE,18,MARQUISE,34,4
EYRIE,13,MARQUISE,22,31
MARQUISE,14,MARQUISE,30,18
EYRIE,19,MARQUISE,20,31
EYRIE,11,MARQUISE,19,30
EYRIE,17,EYRIE,29,32
EYRIE,15,EYRIE,19,30
MARQUISE,16,MARQUISE,32,21
MARQUISE,16,MARQUISE,30,15
EYRIE,17,MARQUISE,22,32
EYRIE,17,EYRIE,23,30
MARQUISE,12,MARQUISE,31,19
MARQUISE,16,MARQUISE,31,19
MARQUISE,19,MARQUISE,30,27
MARQUISE,12,MARQUISE,31,17
MARQUISE,16,MARQUISE,34,16
EYRIE,13,MARQUISE,21,32
EYRIE,13,MARQUISE,17,31
EYRIE,13,MARQUISE,19,33
MARQUISE,14,MARQUISE,30,29
EYRIE,17,MARQUISE,26,30
EYRIE,15,MARQUISE,14,32
MARQUISE,18,MARQUISE,31,31
EYRIE,17,MARQUISE,24,31
EYRIE,15,MARQUISE,24,30
EYRIE,13,MARQUISE,24,32
MARQUISE,14,MARQUISE,30,26
EYRIE,13,MARQUISE,22,32
EYRIE,17,MARQUISE,18,33
EYRIE,13,MARQUISE,27,33
MARQUISE,18,MARQUISE,31,23
EYRIE,13,MARQUISE,27,33
EYRIE,17,MARQUISE,22,32
MARQUISE,16,MARQUISE,30,27
MARQUISE,13,EYRIE,30,10
EYRIE,19,MARQUISE,29,30
MARQUISE,18,MARQUISE,30,18
MARQUISE,26,MARQUISE,30,22
EYRIE,15,MARQUISE,19,30
EYRIE,11,MARQUISE,12,32
MARQUISE,14,MARQUISE,34,20
EYRIE,15,MARQUISE,23,30
MARQUISE,14,MARQUISE,30,30
EYRIE,13,MARQUISE,24,30
MARQUISE,18,MARQUISE,32,6
MARQUISE,16,MARQUISE,32,19
EYRIE,11,MARQUISE,27,32
MARQUISE,14,MARQUISE,30,16
EYRIE,15,MARQUISE,26,32
MARQUISE,16,MARQUISE,32,22
EYRIE,15,MARQUISE,23,30
MARQUISE,20,EYRIE,34,11
EYRIE,17,EYRIE,23,33
EYRIE,17,MARQUISE,28,32
EYRIE,13,MARQUISE,20,31
EYRIE,13,MARQUISE,18,32
EYRIE,13,MARQUISE,26,30
EYRIE,17,MARQUISE,23,30
EYRIE,13,MARQUISE,24,30
EYRIE,19,EYRIE,25,30
EYRIE,18,MARQUISE,29,31
MARQUISE,16,MARQUISE,33,5
MARQUISE,14,MARQUISE,31,19
EYRIE,17,MARQUISE,29,31
EYRIE,19,MARQUISE,29,32
MARQUISE,15,EYRIE,30,19
EYRIE,12,MARQUISE,21,30
EYRIE,17,EYRIE,21,33
EYRIE,17,MARQUISE,22,32
EYRIE,15,EYRIE,29,30
EYRIE,21,EYRIE,22,30
EYRIE,13,MARQUISE,24,34
MARQUISE,20,EYRIE,33,26
MARQUISE,18,MARQUISE,31,25
EYRIE,15,MARQUISE,26,32
MARQUISE,16,MARQUISE,32,27
MARQUISE,14,MARQUISE,33,20
EYRIE,17,MARQUISE,19,35
MARQUISE,15,MARQUISE,30,17
EYRIE,13,MARQUISE,28,30
EYRIE,15,MARQUISE,24,31
MARQUISE,17,MARQUISE,30,23
EYRIE,18,MARQUISE,25,30
EYRIE,13,MARQUISE,22,30
EYRIE,17,EYRIE,26,30
EYRIE,17,MARQUISE,23,30
MARQUISE,16,MARQUISE,30,18
MARQUISE,18,MARQUISE,32,23
MARQUISE,15,MARQUISE,30,13
EYRIE,24,MARQUISE,28,30
MARQUISE,17,EYRIE,30,21
EYRIE,13,MARQUISE,20,31
EYRIE,19,MARQUISE,29,32
EYRIE,19,EYRIE,28,31
MARQUISE,16,MARQUISE,30,29
EYRIE,11,EYRIE,18,31
MARQUISE,14,MARQUISE,31,17
MARQUISE,14,MARQUISE,30,18
EYRIE,13,MARQUISE,16,31
