winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,6,32
EYRIE,15,EYRIE,4,38
EYRIE,13,MARQUISE,9,34
EYRIE,15,MARQUISE,3,33
EYRIE,15,EYRIE,5,33
EYRIE,17,MARQUISE,4,31
EYRIE,21,EYRIE,4,37
EYRIE,11,MARQUISE,5,31
EYRIE,19,MARQUISE,0,33
EYRIE,15,MARQUISE,7,34
EYRIE,17,MARQUISE,5,31
EYRIE,11,MARQUISE,7,31
EYRIE,13,MARQUISE,0,34
EYRIE,15,MARQUISE,2,32
EYRIE,13,MARQUISE,10,34
EYRIE,15,MARQUISE,2,32
EYRIE,14,MARQUISE,0,31
EYRIE,13,MARQUISE,5,32
EYRIE,13,MARQUISE,5,31
EYRIE,19,MARQUISE,2,34
EYRIE,14,MARQUISE,6,33
EYRIE,13,MARQUISE,6,34
EYRIE,11,EYRIE,7,31
EYRIE,15,EYRIE,5,32
EYRIE,13,MARQUISE,3,34
EYRIE,15,EYRIE,3,31
EYRIE,19,MARQUISE,6,30
EYRIE,13,EYRIE,8,32
EYRIE,15,MARQUISE,7,34
EYRIE,15,MARQUISE,9,34
EYRIE,13,MARQUISE,6,32
EYRIE,19,MARQUISE,5,31
EYRIE,17,MARQUISE,5,34
EYRIE,11,MARQUISE,4,31
EYRIE,13,MARQUISE,6,30
EYRIE,16,EYRIE,4,39
EYRIE,15,EYRIE,7,30
EYRIE,11,MARQUISE,7,34
EYRIE,15,MARQUISE,0,31
EYRIE,11,MARQUISE,6,31
EYRIE,17,MARQUISE,0,34
EYRIE,17,EYRIE,5,30
EYRIE,11,MARQUISE,6,31
EYRIE,15,MARQUISE,6,34
EYRIE,21,MARQUISE,5,34
EYRIE,15,MARQUISE,8,32
EYRIE,15,MARQUISE,4,30
EYRIE,17,MARQUISE,8,33
EYRIE,13,EYRIE,6,30
EYRIE,13,MARQUISE,5,31
EYRIE,13,MARQUISE,5,34
EYRIE,15,EYRIE,6,30
EYRIE,15,MARQUISE,6,33
EYRIE,21,MARQUISE,3,33
EYRIE,11,MARQUISE,6,30
EYRIE,15,MARQUISE,8,34
EYRIE,17,MARQUISE,6,34
EYRIE,15,MARQUISE,10,31
EYRIE,15,EYRIE,6,31
EYRIE,17,MARQUISE,6,37
EYRIE,13,MARQUISE,7,30
EYRIE,13,MARQUISE,5,31
EYRIE,11,MARQUISE,7,30
EYRIE,17,MARQUISE,10,32
EYRIE,11,MARQUISE,13,33
EYRIE,11,MARQUISE,7,30
EYRIE,13,MARQUISE,5,33
EYRIE,15,EYRIE,5,30
EYRIE,13,EYRIE,5,30
EYRIE,13,MARQUISE,7,34
EYRIE,13,MARQUISE,8,34
EYRIE,17,EYRIE,6,33
EYRIE,11,MARQUISE,7,33
EYRIE,13,EYRIE,5,33
EYRIE,17,MARQUISE,11,32
EYRIE,13,MARQUISE,6,33
EYRIE,15,MARQUISE,3,32
EYRIE,13,MARQUISE,7,34
EYRIE,13,EYRIE,6,31
EYRIE,15,MARQUISE,4,32
EYRIE,17,EYRIE,4,30
EYRIE,15,MARQUISE,3,31
EYRIE,17,EYRIE,7,33
EYRIE,13,MARQUISE,7,32
EYRIE,15,MARQUISE,8,35
EYRIE,13,MARQUISE,7,33
EYRIE,19,EYRIE,1,30
EYRIE,13,MARQUISE,11,34
EYRIE,11,MARQUISE,7,33
EYRIE,17,EYRIE,9,33
EYRIE,11,MARQUISE,8,32
EYRIE,15,MARQUISE,4,31
EYRIE,13,MARQUISE,7,32
EYRIE,13,MARQUISE,5,33
EYRIE,13,EYRIE,8,30
EYRIE,13,MARQUISE,8,33
EYRIE,13,MARQUISE,7,33
EYRIE,19,MARQUISE,4,30
EYRIE,13,MARQUISE,4,31
EYRIE,17,MARQUISE,0,33
