winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,18,MARQUISE,30,20
MARQUISE,12,MARQUISE,30,14
EYRIE,15,EYRIE,19,31
MARQUISE,15,MARQUISE,30,13
MARQUISE,16,MARQUISE,31,24
MARQUISE,16,MARQUISE,30,27
EYRIE,13,MARQUISE,28,35
MARQUISE,16,MARQUISE,32,22
MARQUISE,14,MARQUISE,32,11
EYRIE,16,MARQUISE,27,30
EYRIE,16,MARQUISE,26,30
MARQUISE,14,MARQUISE,30,9
EYRIE,14,MARQUISE,22,30
MARQUISE,15,MARQUISE,30,14
MARQUISE,16,MARQUISE,30,22
MARQUISE,14,EYRIE,32,24
MARQUISE,14,MARQUISE,30,21
EYRIE,15,MARQUISE,24,32
EYRIE,18,MARQUISE,26,30
MARQUISE,14,MARQUISE,31,23
MARQUISE,20,MARQUISE,30,23
EYRIE,16,MARQUISE,23,30
MARQUISE,18,MARQUISE,34,6
MARQUISE,13,MARQUISE,30,7
EYRIE,13,EYRIE,26,30
EYRIE,14,MARQUISE,29,30
MARQUISE,14,MARQUISE,30,18
MARQUISE,15,MARQUISE,32,8
MARQUISE,17,MARQUISE,31,17
MARQUISE,16,MARQUISE,30,28
MARQUISE,16,MARQUISE,30,27
EYRIE,16,MARQUISE,26,30
MARQUISE,16,MARQUISE,30,19
MARQUISE,16,MARQUISE,30,28
EYRIE,15,MARQUISE,28,30
EYRIE,11,MARQUISE,22,34
MARQUISE,14,MARQUISE,32,22
MARQUISE,16,MARQUISE,30,21
MARQUISE,13,MARQUISE,30,21
EYRIE,15,EYRIE,22,34
EYRIE,17,MARQUISE,26,31
EYRIE,16,EYRIE,26,32
EYRIE,15,MARQUISE,28,31
MARQUISE,24,MARQUISE,31,29
MARQUISE,14,MARQUISE,31,15
MARQUISE,18,MARQUISE,32,23
EYRIE,15,MARQUISE,25,33
EYRIE,14,MARQUISE,22,30
MARQUISE,14,MARQUISE,30,26
MARQUISE,13,MARQUISE,30,24
MARQUISE,14,MARQUISE,30,25
MARQUISE,14,MARQUISE,30,14
MARQUISE,14,MARQUISE,30,11
MARQUISE,16,MARQUISE,33,6
EYRIE,11,MARQUISE,17,34
MARQUISE,12,MARQUISE,33,24
MARQUISE,12,MARQUISE,30,23
EYRIE,16,MARQUISE,25,31
EYRIE,13,MARQUISE,22,33
EYRIE,16,MARQUISE,26,30
EYRIE,13,MARQUISE,22,33
EYRIE,15,MARQUISE,24,30
EYRIE,15,MARQUISE,25,30
MARQUISE,20,MARQUISE,31,29
MARQUISE,14,MARQUISE,32,16
EYRIE,17,MARQUISE,24,30
EYRIE,16,MARQUISE,23,30
EYRIE,16,MARQUISE,20,31
MARQUISE,16,MARQUISE,34,22
EYRIE,16,MARQUISE,22,30
MARQUISE,14,MARQUISE,31,11
EYRIE,15,MARQUISE,28,33
MARQUISE,18,MARQUISE,31,29
EYRIE,15,MARQUISE,26,31
EYRIE,15,EYRIE,26,30
MARQUISE,18,MARQUISE,34,10
MARQUISE,16,MARQUISE,31,25
EYRIE,13,MARQUISE,22,31
MARQUISE,16,MARQUISE,33,24
MARQUISE,14,MARQUISE,30,13
MARQUISE,16,MARQUISE,32,29
EYRIE,17,MARQUISE,27,33
MARQUISE,12,MARQUISE,30,29
EYRIE,13,MARQUISE,25,33
MARQUISE,14,MARQUISE,30,23
EYRIE,17,MARQUISE,27,30
EYRIE,15,MARQUISE,29,31
MARQUISE,16,MARQUISE,30,24
EYRIE,19,MARQUISE,28,33
MARQUISE,14,MARQUISE,30,18
EYRIE,14,MARQUISE,25,33
MARQUISE,14,MARQUISE,32,25
EYRIE,13,EYRIE,26,34
MARQUISE,16,MARQUISE,31,25
EYRIE,14,MARQUISE,20,30
EYRIE,16,MARQUISE,22,30
MARQUISE,17,MARQUISE,30,26
MARQUISE,16,MARQUISE,31,23
EYRIE,13,MARQUISE,21,30
EYRIE,11,MARQUISE,21,30
