winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,32,1
MARQUISE,12,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,16,MARQUISE,32,2
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,0
EYRIE,11,EYRIE,19,31
MARQUISE,14,MARQUISE,33,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,1
MARQUISE,18,MARQUISE,32,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,1
MARQUISE,16,MARQUISE,33,1
MARQUISE,16,MARQUISE,30,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,14,MARQUISE,33,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,18,MARQUISE,32,1
MARQUISE,12,MARQUISE,30,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,0
MARQUISE,14,MARQUISE,30,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,15,EYRIE,30,0
MARQUISE,14,MARQUISE,31,0
MARQUISE,12,MARQUISE,31,5
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,3
MARQUISE,12,MARQUISE,31,2
MARQUISE,14,MARQUISE,30,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,33,1
MARQUISE,16,MARQUISE,31,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,18,MARQUISE,33,2
MARQUISE,12,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,1
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,12,EYRIE,32,1
MARQUISE,12,MARQUISE,34,0
MARQUISE,14,MARQUISE,34,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,12,MARQUISE,32,1
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,12,EYRIE,31,1
MARQUISE,14,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,12,MARQUISE,30,1
MARQUISE,11,MARQUISE,30,2
MARQUISE,12,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,14,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,33,1
MARQUISE,12,MARQUISE,33,2
MARQUISE,12,MARQUISE,33,0
MARQUISE,12,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,1
MARQUISE,18,MARQUISE,33,0
MARQUISE,14,MARQUISE,31,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,12,MARQUISE,33,0
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,2
MARQUISE,12,MARQUISE,31,0
MARQUISE,12,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,1
MARQUISE,16,MARQUISE,30,0
MARQUISE,14,MARQUISE,30,0
MARQUISE,11,MARQUISE,30,1
MARQUISE,14,MARQUISE,33,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,12,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,1
MARQUISE,15,MARQUISE,30,2
MARQUISE,12,MARQUISE,33,0
