winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,16,MARQUISE,24,31
EYRIE,15,MARQUISE,29,32
MARQUISE,15,MARQUISE,31,13
MARQUISE,16,MARQUISE,30,22
EYRIE,19,MARQUISE,24,34
EYRIE,18,MARQUISE,22,32
MARQUISE,16,MARQUISE,31,28
MARQUISE,20,MARQUISE,31,21
EYRIE,20,MARQUISE,16,30
MARQUISE,12,MARQUISE,31,8
EYRIE,18,MARQUISE,28,31
MARQUISE,14,MARQUISE,30,24
MARQUISE,15,MARQUISE,30,28
MARQUISE,14,MARQUISE,30,4
EYRIE,20,MARQUISE,25,30
MARQUISE,14,MARQUISE,32,18
EYRIE,13,MARQUISE,16,31
MARQUISE,20,MARQUISE,30,12
EYRIE,18,EYRIE,25,30
MARQUISE,16,MARQUISE,30,27
EYRIE,13,EYRIE,16,30
EYRIE,16,MARQUISE,24,30
MARQUISE,12,MARQUISE,32,1
EYRIE,13,MARQUISE,19,31
MARQUISE,16,MARQUISE,30,2
MARQUISE,16,MARQUISE,33,15
MARQUISE,14,MARQUISE,30,11
MARQUISE,16,MARQUISE,34,14
MARQUISE,14,MARQUISE,31,13
EYRIE,15,MARQUISE,27,32
MARQUISE,18,MARQUISE,32,10
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,27
MARQUISE,20,MARQUISE,30,20
EYRIE,15,EYRIE,18,41
EYRIE,21,MARQUISE,27,37
MARQUISE,16,MARQUISE,31,17
MARQUISE,16,MARQUISE,33,6
EYRIE,21,MARQUISE,28,30
EYRIE,19,MARQUISE,19,32
MARQUISE,22,MARQUISE,31,19
MARQUISE,16,MARQUISE,30,17
EYRIE,15,MARQUISE,29,30
MARQUISE,15,MARQUISE,30,17
MARQUISE,14,MARQUISE,31,1
EYRIE,17,MARQUISE,12,30
MARQUISE,18,MARQUISE,32,16
MARQUISE,14,EYRIE,32,1
MARQUISE,14,MARQUISE,32,6
MARQUISE,21,MARQUISE,33,15
MARQUISE,16,MARQUISE,31,19
MARQUISE,12,MARQUISE,30,15
EYRIE,15,EYRIE,23,31
MARQUISE,14,MARQUISE,30,5
EYRIE,17,MARQUISE,28,30
MARQUISE,18,MARQUISE,30,27
EYRIE,17,MARQUISE,15,34
MARQUISE,14,MARQUISE,30,12
MARQUISE,14,MARQUISE,31,9
MARQUISE,18,MARQUISE,31,16
EYRIE,15,MARQUISE,21,33
EYRIE,17,EYRIE,29,33
MARQUISE,22,MARQUISE,33,19
MARQUISE,12,MARQUISE,31,19
EYRIE,15,MARQUISE,16,34
MARQUISE,20,MARQUISE,33,24
MARQUISE,12,MARQUISE,30,24
EYRIE,25,MARQUISE,26,33
MARQUISE,12,MARQUISE,31,9
MARQUISE,23,MARQUISE,32,16
EYRIE,15,MARQUISE,19,31
EYRIE,19,EYRIE,26,33
MARQUISE,14,MARQUISE,30,5
MARQUISE,15,MARQUISE,30,28
EYRIE,17,EYRIE,19,41
MARQUISE,12,MARQUISE,31,5
EYRIE,18,MARQUISE,22,34
EYRIE,19,MARQUISE,26,32
EYRIE,13,MARQUISE,12,31
MARQUISE,16,MARQUISE,31,15
EYRIE,15,MARQUISE,23,32
MARQUISE,16,MARQUISE,31,7
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,9
MARQUISE,16,MARQUISE,30,16
MARQUISE,20,MARQUISE,31,18
EYRIE,19,MARQUISE,23,32
EYRIE,14,MARQUISE,17,30
MARQUISE,14,MARQUISE,30,14
MARQUISE,18,MARQUISE,31,14
MARQUISE,16,MARQUISE,32,3
EYRIE,16,EYRIE,14,34
MARQUISE,14,MARQUISE,33,26
MARQUISE,12,MARQUISE,30,0
MARQUISE,12,MARQUISE,33,4
MARQUISE,14,MARQUISE,30,3
MARQUISE,19,MARQUISE,30,11
MARQUISE,14,MARQUISE,30,5
EYRIE,19,MARQUISE,20,33
MARQUISE,16,MARQUISE,30,25
