winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,16,MARQUISE,34,22
EYRIE,17,MARQUISE,11,37
EYRIE,13,EYRIE,17,32
EYRIE,19,MARQUISE,22,31
MARQUISE,17,MARQUISE,31,27
EYRIE,12,MARQUISE,14,31
MARQUISE,20,MARQUISE,31,23
MARQUISE,20,MARQUISE,31,28
EYRIE,14,MARQUISE,13,33
EYRIE,11,MARQUISE,13,30
EYRIE,15,MARQUISE,22,31
EYRIE,15,MARQUISE,10,33
EYRIE,15,MARQUISE,18,33
EYRIE,13,EYRIE,5,31
EYRIE,15,EYRIE,16,30
EYRIE,15,MARQUISE,13,34
MARQUISE,17,MARQUISE,30,11
EYRIE,15,MARQUISE,19,31
EYRIE,13,MARQUISE,14,31
EYRIE,11,MARQUISE,8,32
MARQUISE,20,MARQUISE,30,26
EYRIE,11,MARQUISE,14,30
EYRIE,17,MARQUISE,22,32
MARQUISE,34,MARQUISE,31,21
EYRIE,17,EYRIE,19,30
EYRIE,17,MARQUISE,17,31
EYRIE,16,MARQUISE,20,32
EYRIE,16,MARQUISE,14,30
EYRIE,11,MARQUISE,9,32
EYRIE,19,MARQUISE,18,33
MARQUISE,16,MARQUISE,30,21
EYRIE,11,MARQUISE,14,30
EYRIE,19,MARQUISE,18,31
EYRIE,13,MARQUISE,18,30
EYRIE,15,MARQUISE,22,33
EYRIE,13,MARQUISE,9,32
EYRIE,11,EYRIE,4,38
EYRIE,15,EYRIE,15,33
EYRIE,13,MARQUISE,24,32
MARQUISE,20,MARQUISE,31,29
MARQUISE,20,EYRIE,36,20
MARQUISE,18,MARQUISE,34,27
MARQUISE,18,MARQUISE,30,27
EYRIE,13,MARQUISE,16,30
EYRIE,15,MARQUISE,16,31
EYRIE,17,MARQUISE,15,34
EYRIE,23,MARQUISE,14,32
EYRIE,15,MARQUISE,20,30
EYRIE,11,MARQUISE,13,31
MARQUISE,18,MARQUISE,31,24
EYRIE,19,EYRIE,19,32
MARQUISE,21,MARQUISE,34,20
EYRIE,11,EYRIE,13,31
EYRIE,15,MARQUISE,17,34
EYRIE,13,EYRIE,14,31
EYRIE,12,EYRIE,12,33
EYRIE,13,MARQUISE,14,33
EYRIE,13,MARQUISE,15,34
EYRIE,19,MARQUISE,14,32
MARQUISE,20,MARQUISE,30,18
EYRIE,13,MARQUISE,19,32
MARQUISE,12,MARQUISE,30,10
EYRIE,13,MARQUISE,27,30
EYRIE,12,MARQUISE,9,33
EYRIE,15,MARQUISE,15,32
EYRIE,11,MARQUISE,15,31
EYRIE,23,EYRIE,20,30
EYRIE,16,MARQUISE,14,31
EYRIE,19,EYRIE,27,37
EYRIE,14,MARQUISE,12,31
EYRIE,13,MARQUISE,15,30
EYRIE,11,MARQUISE,15,34
EYRIE,17,EYRIE,14,31
EYRIE,17,MARQUISE,18,32
MARQUISE,14,MARQUISE,30,23
EYRIE,15,MARQUISE,13,33
EYRIE,15,MARQUISE,20,30
EYRIE,25,MARQUISE,19,33
MARQUISE,22,MARQUISE,33,25
EYRIE,21,EYRIE,8,32
EYRIE,17,MARQUISE,22,32
EYRIE,18,EYRIE,21,30
EYRIE,21,MARQUISE,19,32
MARQUISE,22,MARQUISE,30,19
EYRIE,11,MARQUISE,7,31
EYRIE,13,MARQUISE,10,31
EYRIE,13,MARQUISE,21,30
EYRIE,13,MARQUISE,17,31
EYRIE,19,MARQUISE,23,31
EYRIE,13,MARQUISE,18,30
EYRIE,13,MARQUISE,19,32
MARQUISE,18,MARQUISE,30,22
EYRIE,13,MARQUISE,15,33
EYRIE,13,EYRIE,16,30
EYRIE,17,EYRIE,6,30
EYRIE,15,MARQUISE,16,31
EYRIE,15,EYRIE,13,30
EYRIE,14,MARQUISE,9,31
EYRIE,13,MARQUISE,21,31
MARQUISE,18,MARQUISE,30,27
