winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,30,2
MARQUISE,24,MARQUISE,30,28
MARQUISE,16,MARQUISE,30,24
EYRIE,17,MARQUISE,26,31
EYRIE,17,MARQUISE,13,33
MARQUISE,12,MARQUISE,30,15
MARQUISE,16,MARQUISE,31,3
EYRIE,15,MARQUISE,21,34
EYRIE,17,MARQUISE,22,32
EYRIE,18,MARQUISE,23,33
MARQUISE,14,MARQUISE,30,17
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,20
MARQUISE,14,MARQUISE,31,23
MARQUISE,14,MARQUISE,31,1
MARQUISE,18,MARQUISE,31,27
MARQUISE,12,MARQUISE,31,1
MARQUISE,12,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,0
EYRIE,15,EYRIE,23,32
EYRIE,15,MARQUISE,19,33
MARQUISE,12,MARQUISE,30,5
EYRIE,15,MARQUISE,19,34
MARQUISE,18,MARQUISE,30,28
MARQUISE,19,MARQUISE,31,27
EYRIE,21,MARQUISE,26,33
EYRIE,15,MARQUISE,17,30
EYRIE,17,MARQUISE,23,33
EYRIE,10,MARQUISE,9,31
MARQUISE,17,MARQUISE,30,23
EYRIE,16,MARQUISE,22,30
MARQUISE,12,MARQUISE,31,2
EYRIE,15,MARQUISE,17,33
EYRIE,17,MARQUISE,13,32
EYRIE,19,MARQUISE,22,31
MARQUISE,18,MARQUISE,33,3
MARQUISE,16,MARQUISE,30,0
EYRIE,13,MARQUISE,17,33
EYRIE,17,MARQUISE,27,33
MARQUISE,18,MARQUISE,33,1
MARQUISE,12,MARQUISE,31,0
EYRIE,19,MARQUISE,23,33
EYRIE,15,MARQUISE,24,30
MARQUISE,16,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,9
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,31,0
EYRIE,15,MARQUISE,22,36
EYRIE,19,MARQUISE,27,33
EYRIE,15,MARQUISE,23,32
EYRIE,19,MARQUISE,19,32
MARQUISE,16,MARQUISE,31,4
MARQUISE,16,MARQUISE,30,24
EYRIE,15,MARQUISE,22,33
MARQUISE,14,MARQUISE,33,3
MARQUISE,14,MARQUISE,33,0
EYRIE,17,MARQUISE,20,31
EYRIE,15,MARQUISE,18,30
EYRIE,21,MARQUISE,24,33
MARQUISE,15,MARQUISE,31,8
MARQUISE,14,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,19
MARQUISE,18,MARQUISE,33,0
EYRIE,15,MARQUISE,20,31
EYRIE,15,MARQUISE,23,30
MARQUISE,14,MARQUISE,32,1
EYRIE,15,EYRIE,25,32
EYRIE,16,MARQUISE,20,33
MARQUISE,20,MARQUISE,30,30
MARQUISE,14,EYRIE,32,1
MARQUISE,12,MARQUISE,31,3
MARQUISE,14,MARQUISE,31,27
MARQUISE,16,MARQUISE,31,25
MARQUISE,12,MARQUISE,32,8
EYRIE,15,EYRIE,28,33
EYRIE,17,MARQUISE,15,32
EYRIE,17,MARQUISE,21,33
MARQUISE,14,MARQUISE,30,1
EYRIE,17,EYRIE,25,31
MARQUISE,16,MARQUISE,32,17
MARQUISE,16,EYRIE,36,0
MARQUISE,20,MARQUISE,30,29
EYRIE,17,MARQUISE,25,31
MARQUISE,14,MARQUISE,30,1
MARQUISE,20,MARQUISE,32,24
EYRIE,17,MARQUISE,23,31
MARQUISE,18,MARQUISE,31,0
MARQUISE,12,MARQUISE,31,5
MARQUISE,15,MARQUISE,31,7
MARQUISE,14,MARQUISE,33,22
MARQUISE,18,EYRIE,33,22
EYRIE,15,MARQUISE,22,33
MARQUISE,12,MARQUISE,31,0
MARQUISE,20,MARQUISE,33,1
MARQUISE,12,MARQUISE,30,4
MARQUISE,20,MARQUISE,31,26
MARQUISE,14,MARQUISE,30,5
EYRIE,14,MARQUISE,13,33
EYRIE,15,MARQUISE,18,34
