winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,16,MARQUISE,36,25
EYRIE,18,MARQUISE,26,30
MARQUISE,15,MARQUISE,30,24
MARQUISE,13,MARQUISE,31,20
EYRIE,20,EYRIE,28,30
MARQUISE,12,MARQUISE,30,6
MARQUISE,20,MARQUISE,33,29
EYRIE,17,EYRIE,28,30
MARQUISE,21,MARQUISE,32,29
EYRIE,15,MARQUISE,25,31
MARQUISE,21,MARQUISE,30,27
EYRIE,15,MARQUISE,27,32
MARQUISE,17,MARQUISE,30,29
MARQUISE,16,MARQUISE,31,13
MARQUISE,14,MARQUISE,31,11
EYRIE,18,MARQUISE,26,33
MARQUISE,16,MARQUISE,30,27
MARQUISE,16,MARQUISE,30,28
EYRIE,21,MARQUISE,27,30
MARQUISE,14,MARQUISE,30,20
MARQUISE,16,MARQUISE,30,15
MARQUISE,15,MARQUISE,30,26
MARQUISE,14,MARQUISE,33,12
MARQUISE,14,MARQUISE,30,11
MARQUISE,14,MARQUISE,32,17
EYRIE,17,MARQUISE,22,31
EYRIE,17,MARQUISE,26,30
MARQUISE,14,MARQUISE,30,27
MARQUISE,19,MARQUISE,30,27
EYRIE,17,MARQUISE,23,32
MARQUISE,17,MARQUISE,30,14
MARQUISE,19,MARQUISE,32,26
EYRIE,19,EYRIE,27,30
MARQUISE,21,MARQUISE,30,27
EYRIE,22,MARQUISE,26,33
MARQUISE,16,MARQUISE,31,2
MARQUISE,16,MARQUISE,30,27
MARQUISE,18,MARQUISE,30,29
MARQUISE,16,MARQUISE,30,25
MARQUISE,18,MARQUISE,30,30
EYRIE,17,MARQUISE,23,31
MARQUISE,12,MARQUISE,30,19
MARQUISE,18,MARQUISE,32,25
MARQUISE,12,MARQUISE,30,5
MARQUISE,16,MARQUISE,30,17
MARQUISE,14,MARQUISE,32,13
MARQUISE,18,MARQUISE,30,23
MARQUISE,18,MARQUISE,30,24
MARQUISE,16,MARQUISE,30,13
EYRIE,17,EYRIE,25,32
MARQUISE,23,MARQUISE,30,19
MARQUISE,15,MARQUISE,30,22
MARQUISE,14,MARQUISE,30,18
MARQUISE,14,MARQUISE,30,9
EYRIE,17,MARQUISE,11,33
MARQUISE,20,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,6
EYRIE,17,EYRIE,22,33
MARQUISE,12,MARQUISE,30,8
MARQUISE,18,MARQUISE,30,14
MARQUISE,21,MARQUISE,30,14
EYRIE,17,MARQUISE,22,32
EYRIE,19,MARQUISE,23,32
MARQUISE,12,MARQUISE,31,10
MARQUISE,28,MARQUISE,30,29
EYRIE,20,MARQUISE,25,30
MARQUISE,16,MARQUISE,30,25
EYRIE,25,EYRIE,26,39
EYRIE,19,EYRIE,23,37
EYRIE,19,MARQUISE,26,31
MARQUISE,14,MARQUISE,30,19
MARQUISE,17,MARQUISE,31,16
MARQUISE,16,MARQUISE,30,17
EYRIE,17,MARQUISE,27,31
EYRIE,17,EYRIE,25,32
EYRIE,19,MARQUISE,25,33
EYRIE,17,MARQUISE,25,32
MARQUISE,20,MARQUISE,32,11
MARQUISE,15,MARQUISE,31,16
EYRIE,13,MARQUISE,17,31
MARQUISE,18,MARQUISE,30,20
MARQUISE,14,MARQUISE,34,20
MARQUISE,20,MARQUISE,30,21
MARQUISE,14,MARQUISE,30,18
MARQUISE,16,MARQUISE,31,21
MARQUISE,14,MARQUISE,30,28
EYRIE,19,MARQUISE,19,34
MARQUISE,14,MARQUISE,31,15
MARQUISE,13,MARQUISE,30,17
MARQUISE,20,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,15
MARQUISE,16,MARQUISE,31,17
EYRIE,17,MARQUISE,20,33
EYRIE,16,MARQUISE,29,33
MARQUISE,20,MARQUISE,31,27
MARQUISE,15,MARQUISE,31,17
EYRIE,16,MARQUISE,23,31
MARQUISE,17,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,16
MARQUISE,14,MARQUISE,34,20
