winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,18,MARQUISE,30,19
EYRIE,16,MARQUISE,18,34
MARQUISE,16,MARQUISE,31,21
EYRIE,17,MARQUISE,23,31
EYRIE,15,MARQUISE,19,30
MARQUISE,12,MARQUISE,32,6
MARQUISE,16,MARQUISE,30,3
EYRIE,13,MARQUISE,17,33
MARQUISE,12,MARQUISE,30,9
EYRIE,17,MARQUISE,22,31
MARQUISE,16,MARQUISE,31,19
EYRIE,15,MARQUISE,29,30
MARQUISE,17,MARQUISE,30,20
EYRIE,15,MARQUISE,21,30
MARQUISE,16,MARQUISE,30,9
EYRIE,17,EYRIE,19,31
EYRIE,14,MARQUISE,13,34
EYRIE,14,MARQUISE,20,32
MARQUISE,16,MARQUISE,30,20
MARQUISE,14,MARQUISE,31,19
MARQUISE,17,MARQUISE,30,25
EYRIE,13,EYRIE,22,31
EYRIE,15,MARQUISE,20,31
EYRIE,13,EYRIE,13,36
EYRIE,17,MARQUISE,27,30
EYRIE,17,MARQUISE,20,31
EYRIE,17,MARQUISE,28,30
EYRIE,13,EYRIE,15,30
EYRIE,17,MARQUISE,23,33
EYRIE,15,MARQUISE,27,34
MARQUISE,15,MARQUISE,32,12
EYRIE,13,MARQUISE,20,31
EYRIE,21,EYRIE,19,32
MARQUISE,16,MARQUISE,34,11
EYRIE,19,EYRIE,16,33
EYRIE,15,MARQUISE,27,33
MARQUISE,18,MARQUISE,30,23
EYRIE,17,EYRIE,27,30
MARQUISE,16,MARQUISE,30,24
EYRIE,14,MARQUISE,24,32
MARQUISE,18,MARQUISE,30,18
EYRIE,17,MARQUISE,22,33
EYRIE,13,MARQUISE,18,32
MARQUISE,14,MARQUISE,31,1
EYRIE,14,MARQUISE,25,30
MARQUISE,14,MARQUISE,31,5
EYRIE,13,MARQUISE,17,33
EYRIE,14,MARQUISE,23,30
MARQUISE,18,MARQUISE,30,25
EYRIE,25,MARQUISE,23,30
EYRIE,21,MARQUISE,28,33
MARQUISE,16,MARQUISE,30,16
EYRIE,15,MARQUISE,22,32
MARQUISE,16,MARQUISE,30,8
EYRIE,17,EYRIE,22,30
MARQUISE,19,MARQUISE,30,20
EYRIE,19,MARQUISE,20,33
EYRIE,14,MARQUISE,19,30
EYRIE,21,MARQUISE,24,33
EYRIE,15,MARQUISE,27,30
EYRIE,18,MARQUISE,29,32
MARQUISE,14,MARQUISE,31,25
MARQUISE,22,MARQUISE,30,22
MARQUISE,14,MARQUISE,32,7
EYRIE,14,MARQUISE,20,30
MARQUISE,22,MARQUISE,32,1
EYRIE,17,EYRIE,27,30
EYRIE,17,MARQUISE,28,30
EYRIE,11,MARQUISE,25,31
MARQUISE,16,MARQUISE,32,7
MARQUISE,17,MARQUISE,31,30
EYRIE,19,MARQUISE,26,31
EYRIE,13,MARQUISE,16,33
MARQUISE,16,MARQUISE,31,14
EYRIE,15,MARQUISE,19,34
MARQUISE,16,MARQUISE,30,3
EYRIE,15,MARQUISE,19,30
EYRIE,17,MARQUISE,27,30
MARQUISE,16,MARQUISE,34,0
MARQUISE,18,MARQUISE,31,9
EYRIE,17,MARQUISE,25,31
MARQUISE,12,MARQUISE,31,9
MARQUISE,18,MARQUISE,30,26
EYRIE,16,MARQUISE,22,33
EYRIE,16,MARQUISE,27,30
MARQUISE,14,MARQUISE,32,2
EYRIE,15,MARQUISE,26,32
EYRIE,13,MARQUISE,16,34
EYRIE,21,EYRIE,27,31
EYRIE,19,EYRIE,26,32
EYRIE,15,MARQUISE,27,30
MARQUISE,16,MARQUISE,31,25
MARQUISE,13,MARQUISE,31,20
EYRIE,13,MARQUISE,10,31
EYRIE,15,MARQUISE,23,33
EYRIE,15,EYRIE,14,31
EYRIE,15,MARQUISE,19,34
MARQUISE,16,MARQUISE,30,17
EYRIE,15,MARQUISE,25,31
EYRIE,15,MARQUISE,17,31
