winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,23,MARQUISE,30,13
EYRIE,15,MARQUISE,10,33
MARQUISE,22,MARQUISE,30,25
EYRIE,13,EYRIE,13,33
EYRIE,13,MARQUISE,16,31
EYRIE,17,MARQUISE,17,32
EYRIE,17,MARQUISE,16,32
EYRIE,13,EYRIE,12,31
EYRIE,15,MARQUISE,14,34
EYRIE,15,MARQUISE,10,31
EYRIE,17,MARQUISE,13,34
EYRIE,15,EYRIE,10,30
EYRIE,11,MARQUISE,10,30
EYRIE,15,MARQUISE,11,32
EYRIE,15,EYRIE,20,31
EYRIE,10,MARQUISE,14,30
MARQUISE,16,MARQUISE,31,23
EYRIE,14,MARQUISE,19,31
EYRIE,15,MARQUISE,7,30
EYRIE,15,MARQUISE,13,30
EYRIE,15,MARQUISE,13,32
EYRIE,13,MARQUISE,18,30
EYRIE,17,MARQUISE,26,30
EYRIE,17,MARQUISE,15,34
EYRIE,13,EYRIE,12,32
MARQUISE,18,MARQUISE,30,22
EYRIE,13,MARQUISE,11,34
MARQUISE,24,MARQUISE,33,12
MARQUISE,18,MARQUISE,33,22
EYRIE,13,MARQUISE,11,30
EYRIE,19,MARQUISE,13,31
EYRIE,19,MARQUISE,21,32
EYRIE,13,EYRIE,6,30
EYRIE,17,MARQUISE,15,32
EYRIE,13,MARQUISE,12,32
MARQUISE,18,MARQUISE,31,20
EYRIE,13,MARQUISE,16,34
EYRIE,17,MARQUISE,19,34
MARQUISE,18,MARQUISE,33,29
EYRIE,13,MARQUISE,10,32
EYRIE,11,MARQUISE,15,30
EYRIE,15,EYRIE,16,31
EYRIE,13,MARQUISE,20,32
EYRIE,11,MARQUISE,12,33
EYRIE,13,MARQUISE,9,33
EYRIE,13,MARQUISE,17,33
EYRIE,11,MARQUISE,14,33
EYRIE,13,MARQUISE,13,30
EYRIE,16,EYRIE,10,32
EYRIE,15,MARQUISE,14,30
EYRIE,19,MARQUISE,12,30
EYRIE,13,MARQUISE,15,30
EYRIE,13,MARQUISE,13,31
MARQUISE,20,MARQUISE,33,11
MARQUISE,24,MARQUISE,31,16
MARQUISE,20,MARQUISE,31,17
EYRIE,15,MARQUISE,19,30
EYRIE,13,EYRIE,12,30
EYRIE,19,MARQUISE,29,30
EYRIE,13,MARQUISE,20,33
EYRIE,13,EYRIE,19,30
EYRIE,15,MARQUISE,14,30
EYRIE,15,MARQUISE,13,33
EYRIE,22,MARQUISE,12,31
EYRIE,25,MARQUISE,23,31
MARQUISE,16,MARQUISE,31,26
EYRIE,20,MARQUISE,15,33
EYRIE,17,MARQUISE,15,32
EYRIE,15,MARQUISE,10,30
EYRIE,13,MARQUISE,15,34
EYRIE,13,MARQUISE,15,30
EYRIE,13,MARQUISE,12,30
EYRIE,15,MARQUISE,14,32
EYRIE,13,MARQUISE,12,34
EYRIE,17,EYRIE,13,35
EYRIE,15,MARQUISE,12,31
EYRIE,15,MARQUISE,11,32
EYRIE,21,MARQUISE,17,32
EYRIE,11,MARQUISE,14,33
EYRIE,13,MARQUISE,18,31
MARQUISE,16,MARQUISE,30,19
MARQUISE,16,MARQUISE,32,19
EYRIE,17,MARQUISE,18,33
EYRIE,11,MARQUISE,12,32
EYRIE,13,MARQUISE,16,34
MARQUISE,16,EYRIE,31,19
EYRIE,13,MARQUISE,21,32
MARQUISE,16,MARQUISE,30,22
EYRIE,13,MARQUISE,20,33
EYRIE,11,MARQUISE,10,33
EYRIE,11,MARQUISE,13,34
EYRIE,13,MARQUISE,19,32
EYRIE,15,MARQUISE,6,32
EYRIE,15,MARQUISE,14,32
EYRIE,15,MARQUISE,18,34
EYRIE,15,MARQUISE,12,31
EYRIE,13,MARQUISE,14,30
EYRIE,13,MARQUISE,15,34
EYRIE,15,MARQUISE,13,34
EYRIE,15,MARQUISE,18,32
