winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,14,MARQUISE,19,32
EYRIE,13,MARQUISE,23,30
EYRIE,15,MARQUISE,28,30
MARQUISE,14,MARQUISE,30,27
MARQUISE,18,MARQUISE,30,23
EYRIE,19,MARQUISE,28,31
MARQUISE,14,MARQUISE,32,21
MARQUISE,20,MARQUISE,31,28
MARQUISE,20,MARQUISE,31,11
MARQUISE,13,MARQUISE,30,12
MARQUISE,16,MARQUISE,33,19
MARQUISE,14,MARQUISE,30,11
MARQUISE,17,MARQUISE,30,21
EYRIE,15,MARQUISE,23,31
EYRIE,19,MARQUISE,23,30
MARQUISE,16,MARQUISE,30,1
EYRIE,21,MARQUISE,28,31
MARQUISE,16,MARQUISE,31,20
MARQUISE,18,MARQUISE,33,28
MARQUISE,14,MARQUISE,31,19
EYRIE,21,EYRIE,27,30
MARQUISE,16,MARQUISE,32,8
EYRIE,15,EYRIE,23,31
EYRIE,17,MARQUISE,24,33
EYRIE,21,MARQUISE,29,33
MARQUISE,12,MARQUISE,30,11
EYRIE,15,MARQUISE,16,30
MARQUISE,16,MARQUISE,34,25
MARQUISE,22,MARQUISE,31,18
MARQUISE,14,MARQUISE,30,12
MARQUISE,14,EYRIE,30,10
MARQUISE,15,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,15
EYRIE,19,MARQUISE,26,30
MARQUISE,12,MARQUISE,30,17
MARQUISE,18,MARQUISE,34,8
EYRIE,13,MARQUISE,22,31
EYRIE,15,MARQUISE,29,32
EYRIE,15,MARQUISE,28,31
MARQUISE,18,MARQUISE,30,29
EYRIE,21,MARQUISE,27,31
MARQUISE,15,MARQUISE,30,14
MARQUISE,18,MARQUISE,30,24
MARQUISE,12,MARQUISE,34,8
EYRIE,14,MARQUISE,24,30
EYRIE,21,MARQUISE,23,30
MARQUISE,21,MARQUISE,30,8
MARQUISE,16,MARQUISE,32,13
MARQUISE,24,MARQUISE,30,17
MARQUISE,19,MARQUISE,30,20
MARQUISE,14,MARQUISE,31,16
EYRIE,16,MARQUISE,15,31
MARQUISE,20,MARQUISE,32,29
EYRIE,15,EYRIE,20,31
MARQUISE,16,MARQUISE,30,16
EYRIE,17,MARQUISE,27,32
EYRIE,17,EYRIE,22,31
EYRIE,20,MARQUISE,27,30
MARQUISE,14,MARQUISE,32,15
MARQUISE,16,MARQUISE,30,16
MARQUISE,16,MARQUISE,31,18
MARQUISE,16,MARQUISE,32,22
EYRIE,15,MARQUISE,20,32
EYRIE,21,MARQUISE,22,31
MARQUISE,12,MARQUISE,30,17
EYRIE,13,EYRIE,27,30
MARQUISE,14,MARQUISE,30,6
MARQUISE,14,MARQUISE,30,13
EYRIE,15,MARQUISE,23,30
MARQUISE,18,MARQUISE,30,14
MARQUISE,16,MARQUISE,31,21
EYRIE,15,MARQUISE,15,32
MARQUISE,14,MARQUISE,32,9
EYRIE,15,EYRIE,27,30
MARQUISE,20,MARQUISE,31,5
MARQUISE,15,MARQUISE,30,27
EYRIE,13,MARQUISE,24,30
MARQUISE,18,MARQUISE,31,5
MARQUISE,18,MARQUISE,35,16
MARQUISE,16,MARQUISE,32,8
EYRIE,15,MARQUISE,27,30
EYRIE,11,MARQUISE,14,30
EYRIE,16,MARQUISE,23,31
MARQUISE,11,MARQUISE,31,14
MARQUISE,20,MARQUISE,34,23
MARQUISE,12,MARQUISE,32,8
EYRIE,15,EYRIE,15,32
EYRIE,13,MARQUISE,26,30
MARQUISE,16,MARQUISE,30,0
EYRIE,17,EYRIE,21,34
EYRIE,15,MARQUISE,25,32
MARQUISE,12,MARQUISE,32,10
MARQUISE,12,MARQUISE,32,11
EYRIE,15,MARQUISE,29,32
MARQUISE,14,MARQUISE,32,25
MARQUISE,16,MARQUISE,30,21
MARQUISE,24,MARQUISE,31,15
MARQUISE,17,MARQUISE,30,19
MARQUISE,14,MARQUISE,30,23
MARQUISE,18,MARQUISE,30,5
