winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,17,31
EYRIE,15,EYRIE,14,30
EYRIE,15,MARQUISE,9,33
EYRIE,17,MARQUISE,18,30
EYRIE,13,MARQUISE,10,33
MARQUISE,18,MARQUISE,30,28
EYRIE,11,MARQUISE,21,33
EYRIE,13,MARQUISE,12,30
EYRIE,13,MARQUISE,7,33
EYRIE,13,MARQUISE,27,32
EYRIE,13,MARQUISE,12,30
EYRIE,15,MARQUISE,25,31
EYRIE,13,MARQUISE,9,34
MARQUISE,18,EYRIE,31,25
MARQUISE,18,MARQUISE,31,29
EYRIE,17,MARQUISE,29,31
MARQUISE,14,MARQUISE,30,26
EYRIE,13,MARQUISE,26,32
EYRIE,13,MARQUISE,6,32
EYRIE,15,MARQUISE,9,34
EYRIE,15,MARQUISE,10,33
EYRIE,21,MARQUISE,28,31
EYRIE,13,MARQUISE,8,34
EYRIE,13,MARQUISE,10,34
MARQUISE,22,MARQUISE,30,29
EYRIE,15,MARQUISE,26,30
EYRIE,17,MARQUISE,10,30
EYRIE,17,MARQUISE,22,32
EYRIE,15,MARQUISE,17,30
EYRIE,13,EYRIE,7,30
EYRIE,13,MARQUISE,6,34
EYRIE,15,EYRIE,5,30
EYRIE,17,EYRIE,22,34
EYRIE,19,MARQUISE,6,30
EYRIE,13,EYRIE,11,30
EYRIE,11,MARQUISE,7,30
EYRIE,15,MARQUISE,6,33
EYRIE,17,MARQUISE,8,34
EYRIE,15,MARQUISE,13,34
MARQUISE,19,MARQUISE,30,30
MARQUISE,32,MARQUISE,30,27
EYRIE,11,MARQUISE,11,30
EYRIE,13,EYRIE,14,30
EYRIE,13,MARQUISE,13,30
EYRIE,11,MARQUISE,12,34
EYRIE,13,MARQUISE,8,30
EYRIE,15,MARQUISE,21,33
EYRIE,11,MARQUISE,10,30
EYRIE,17,MARQUISE,12,34
EYRIE,19,MARQUISE,6,33
EYRIE,19,MARQUISE,11,34
MARQUISE,20,MARQUISE,30,26
EYRIE,17,MARQUISE,3,34
EYRIE,11,MARQUISE,7,31
EYRIE,15,MARQUISE,8,31
MARQUISE,34,MARQUISE,30,29
EYRIE,17,MARQUISE,22,31
EYRIE,13,MARQUISE,7,32
EYRIE,15,EYRIE,6,30
EYRIE,17,MARQUISE,18,30
EYRIE,15,MARQUISE,16,31
EYRIE,11,MARQUISE,11,30
EYRIE,13,MARQUISE,14,34
EYRIE,15,MARQUISE,5,33
EYRIE,13,EYRIE,8,30
EYRIE,17,MARQUISE,17,32
EYRIE,16,MARQUISE,14,32
EYRIE,13,MARQUISE,13,34
EYRIE,13,EYRIE,12,30
EYRIE,17,MARQUISE,20,33
EYRIE,19,MARQUISE,0,32
EYRIE,21,EYRIE,20,31
EYRIE,15,MARQUISE,6,31
EYRIE,17,MARQUISE,21,30
EYRIE,17,MARQUISE,28,30
EYRIE,17,EYRIE,4,32
EYRIE,22,MARQUISE,18,33
EYRIE,13,MARQUISE,9,33
EYRIE,13,MARQUISE,10,30
EYRIE,13,MARQUISE,11,34
EYRIE,11,MARQUISE,11,30
EYRIE,12,EYRIE,5,30
EYRIE,19,MARQUISE,20,30
EYRIE,13,EYRIE,7,30
EYRIE,13,MARQUISE,16,32
EYRIE,15,MARQUISE,11,32
EYRIE,11,MARQUISE,8,31
EYRIE,15,EYRIE,7,33
EYRIE,13,MARQUISE,7,34
EYRIE,15,MARQUISE,25,32
EYRIE,17,MARQUISE,15,34
EYRIE,13,MARQUISE,10,31
EYRIE,15,MARQUISE,8,30
EYRIE,17,MARQUISE,10,34
EYRIE,17,MARQUISE,24,32
EYRIE,13,MARQUISE,6,31
EYRIE,17,MARQUISE,0,33
EYRIE,17,MARQUISE,21,31
EYRIE,17,MARQUISE,1,34
EYRIE,17,EYRIE,26,30
