winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,14,MARQUISE,26,30
EYRIE,16,MARQUISE,25,30
MARQUISE,14,MARQUISE,30,20
MARQUISE,18,MARQUISE,31,21
EYRIE,13,EYRIE,27,31
MARQUISE,16,MARQUISE,33,26
EYRIE,12,MARQUISE,24,30
EYRIE,15,MARQUISE,20,32
EYRIE,16,MARQUISE,24,32
EYRIE,16,MARQUISE,21,30
MARQUISE,14,MARQUISE,32,27
EYRIE,14,MARQUISE,24,33
EYRIE,15,EYRIE,25,33
MARQUISE,16,MARQUISE,31,30
EYRIE,10,MARQUISE,20,31
MARQUISE,13,MARQUISE,30,16
EYRIE,13,MARQUISE,29,32
EYRIE,14,MARQUISE,28,30
MARQUISE,17,MARQUISE,30,11
MARQUISE,14,MARQUISE,30,13
EYRIE,18,MARQUISE,26,30
MARQUISE,16,MARQUISE,32,18
EYRIE,11,MARQUISE,23,31
EYRIE,19,EYRIE,28,33
EYRIE,15,MARQUISE,28,31
MARQUISE,17,MARQUISE,30,28
EYRIE,14,MARQUISE,23,30
MARQUISE,16,MARQUISE,31,29
EYRIE,15,MARQUISE,24,32
MARQUISE,15,MARQUISE,31,22
MARQUISE,12,MARQUISE,30,19
MARQUISE,20,MARQUISE,32,32
MARQUISE,14,MARQUISE,30,28
MARQUISE,16,MARQUISE,32,19
MARQUISE,16,MARQUISE,33,26
MARQUISE,12,MARQUISE,30,30
MARQUISE,18,MARQUISE,31,15
EYRIE,17,MARQUISE,25,33
MARQUISE,14,MARQUISE,30,22
EYRIE,14,MARQUISE,21,33
EYRIE,12,MARQUISE,22,30
EYRIE,12,MARQUISE,14,30
MARQUISE,18,MARQUISE,30,15
MARQUISE,18,MARQUISE,31,14
MARQUISE,18,MARQUISE,31,28
MARQUISE,17,MARQUISE,30,20
EYRIE,15,EYRIE,25,30
MARQUISE,12,MARQUISE,30,13
MARQUISE,12,EYRIE,30,20
MARQUISE,14,MARQUISE,31,28
MARQUISE,14,MARQUISE,30,26
MARQUISE,15,MARQUISE,30,19
EYRIE,14,MARQUISE,23,32
MARQUISE,16,MARQUISE,30,29
MARQUISE,16,MARQUISE,30,23
EYRIE,18,MARQUISE,29,32
EYRIE,14,MARQUISE,20,30
MARQUISE,14,MARQUISE,30,24
EYRIE,15,MARQUISE,29,30
MARQUISE,14,MARQUISE,30,18
MARQUISE,12,MARQUISE,30,21
MARQUISE,16,MARQUISE,30,29
MARQUISE,18,MARQUISE,30,25
MARQUISE,14,MARQUISE,30,20
MARQUISE,16,MARQUISE,31,26
EYRIE,16,MARQUISE,18,30
EYRIE,16,MARQUISE,28,30
EYRIE,19,EYRIE,28,30
EYRIE,13,EYRIE,28,32
EYRIE,15,MARQUISE,26,30
MARQUISE,14,MARQUISE,31,6
EYRIE,15,MARQUISE,22,30
MARQUISE,16,MARQUISE,30,28
MARQUISE,12,MARQUISE,30,12
MARQUISE,14,MARQUISE,30,16
MARQUISE,14,MARQUISE,34,24
EYRIE,18,EYRIE,19,31
EYRIE,16,MARQUISE,29,30
MARQUISE,17,MARQUISE,30,12
EYRIE,12,MARQUISE,22,31
MARQUISE,14,MARQUISE,30,26
MARQUISE,16,MARQUISE,30,17
MARQUISE,16,MARQUISE,30,15
MARQUISE,16,MARQUISE,30,27
EYRIE,16,MARQUISE,26,30
MARQUISE,14,MARQUISE,31,11
EYRIE,17,MARQUISE,29,33
MARQUISE,10,MARQUISE,30,9
MARQUISE,16,MARQUISE,30,27
EYRIE,15,MARQUISE,24,31
EYRIE,15,MARQUISE,20,33
MARQUISE,14,MARQUISE,31,20
EYRIE,18,MARQUISE,28,30
EYRIE,17,MARQUISE,21,32
MARQUISE,12,MARQUISE,30,25
MARQUISE,16,MARQUISE,30,12
EYRIE,18,MARQUISE,29,30
MARQUISE,18,MARQUISE,30,11
MARQUISE,14,MARQUISE,30,30
MARQUISE,18,MARQUISE,33,10
