winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,16,MARQUISE,30,27
EYRIE,11,MARQUISE,12,30
MARQUISE,18,MARQUISE,31,28
MARQUISE,17,MARQUISE,30,21
EYRIE,13,MARQUISE,16,30
EYRIE,15,MARQUISE,13,30
EYRIE,19,MARQUISE,18,32
MARQUISE,18,MARQUISE,30,22
EYRIE,11,EYRIE,13,32
EYRIE,13,MARQUISE,14,31
MARQUISE,16,MARQUISE,31,28
EYRIE,13,MARQUISE,13,31
EYRIE,17,MARQUISE,16,32
EYRIE,18,MARQUISE,10,32
EYRIE,17,MARQUISE,14,31
MARQUISE,18,MARQUISE,35,20
EYRIE,15,MARQUISE,12,31
EYRIE,13,EYRIE,12,32
EYRIE,15,MARQUISE,17,33
EYRIE,13,MARQUISE,15,30
EYRIE,19,MARQUISE,12,34
EYRIE,13,MARQUISE,18,33
EYRIE,15,EYRIE,8,42
EYRIE,13,MARQUISE,16,32
EYRIE,14,MARQUISE,14,31
MARQUISE,16,MARQUISE,30,19
EYRIE,12,MARQUISE,10,31
EYRIE,13,MARQUISE,6,31
EYRIE,15,MARQUISE,16,33
EYRIE,13,MARQUISE,10,32
EYRIE,13,MARQUISE,16,32
EYRIE,19,EYRIE,16,31
EYRIE,13,MARQUISE,12,30
EYRIE,11,MARQUISE,7,31
EYRIE,13,MARQUISE,18,32
EYRIE,15,MARQUISE,25,32
EYRIE,21,MARQUISE,10,34
EYRIE,13,MARQUISE,11,30
MARQUISE,16,MARQUISE,32,26
EYRIE,21,EYRIE,14,31
EYRIE,21,MARQUISE,14,34
EYRIE,15,MARQUISE,12,32
MARQUISE,20,MARQUISE,33,15
EYRIE,19,MARQUISE,17,31
MARQUISE,18,MARQUISE,32,15
EYRIE,13,MARQUISE,13,31
EYRIE,15,MARQUISE,14,34
EYRIE,15,MARQUISE,20,31
MARQUISE,22,MARQUISE,30,19
EYRIE,12,MARQUISE,12,33
EYRIE,13,MARQUISE,16,33
EYRIE,13,MARQUISE,11,30
EYRIE,11,MARQUISE,12,33
MARQUISE,14,MARQUISE,34,18
EYRIE,13,MARQUISE,13,33
EYRIE,15,MARQUISE,13,34
MARQUISE,16,MARQUISE,33,9
MARQUISE,20,MARQUISE,30,21
EYRIE,13,MARQUISE,17,31
EYRIE,13,MARQUISE,8,34
EYRIE,13,MARQUISE,11,33
MARQUISE,18,MARQUISE,32,20
MARQUISE,12,MARQUISE,31,20
EYRIE,17,MARQUISE,9,30
MARQUISE,18,MARQUISE,33,24
EYRIE,13,EYRIE,15,30
EYRIE,15,MARQUISE,15,35
EYRIE,15,EYRIE,8,38
EYRIE,12,MARQUISE,14,30
MARQUISE,31,MARQUISE,30,10
MARQUISE,18,MARQUISE,31,24
EYRIE,15,EYRIE,17,34
EYRIE,19,MARQUISE,12,30
EYRIE,13,EYRIE,19,30
MARQUISE,15,EYRIE,31,13
MARQUISE,24,MARQUISE,31,24
EYRIE,13,EYRIE,9,30
MARQUISE,16,MARQUISE,33,19
EYRIE,19,MARQUISE,11,34
MARQUISE,21,EYRIE,30,29
EYRIE,13,MARQUISE,19,31
EYRIE,17,MARQUISE,8,31
MARQUISE,19,MARQUISE,30,22
MARQUISE,18,MARQUISE,30,10
MARQUISE,19,MARQUISE,31,18
EYRIE,17,MARQUISE,15,30
EYRIE,17,MARQUISE,17,31
EYRIE,11,MARQUISE,12,30
EYRIE,13,MARQUISE,13,34
EYRIE,20,MARQUISE,20,33
EYRIE,17,MARQUISE,25,31
EYRIE,13,MARQUISE,17,34
EYRIE,15,MARQUISE,20,30
MARQUISE,15,MARQUISE,34,12
MARQUISE,16,MARQUISE,30,21
EYRIE,13,MARQUISE,12,32
EYRIE,13,MARQUISE,13,30
MARQUISE,28,MARQUISE,30,26
MARQUISE,17,MARQUISE,32,31
EYRIE,17,MARQUISE,13,34
