winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,22,32
MARQUISE,14,MARQUISE,31,17
MARQUISE,18,MARQUISE,31,26
MARQUISE,14,MARQUISE,30,22
MARQUISE,16,MARQUISE,31,11
MARQUISE,12,MARQUISE,30,12
MARQUISE,16,MARQUISE,32,26
EYRIE,17,MARQUISE,22,30
MARQUISE,14,MARQUISE,30,7
MARQUISE,16,MARQUISE,32,25
MARQUISE,14,MARQUISE,34,18
MARQUISE,18,MARQUISE,31,25
MARQUISE,15,MARQUISE,30,14
MARQUISE,14,MARQUISE,31,16
EYRIE,20,MARQUISE,24,31
EYRIE,13,EYRIE,21,30
EYRIE,19,MARQUISE,26,30
EYRIE,17,MARQUISE,29,34
MARQUISE,14,MARQUISE,32,31
MARQUISE,18,MARQUISE,30,17
EYRIE,14,EYRIE,26,30
MARQUISE,16,MARQUISE,30,22
EYRIE,14,EYRIE,20,30
EYRIE,13,MARQUISE,19,32
EYRIE,15,EYRIE,22,30
MARQUISE,16,MARQUISE,31,23
EYRIE,18,MARQUISE,21,31
EYRIE,13,MARQUISE,28,33
MARQUISE,14,MARQUISE,30,23
MARQUISE,14,MARQUISE,32,26
EYRIE,14,MARQUISE,15,33
MARQUISE,14,MARQUISE,31,19
EYRIE,14,MARQUISE,22,30
EYRIE,18,MARQUISE,21,30
MARQUISE,18,MARQUISE,30,19
MARQUISE,15,MARQUISE,33,15
MARQUISE,14,MARQUISE,30,24
MARQUISE,15,MARQUISE,30,25
MARQUISE,18,MARQUISE,32,23
EYRIE,17,MARQUISE,25,31
MARQUISE,16,MARQUISE,30,24
EYRIE,17,EYRIE,27,31
EYRIE,15,MARQUISE,28,31
MARQUISE,12,MARQUISE,30,23
MARQUISE,16,MARQUISE,30,23
MARQUISE,18,MARQUISE,31,18
MARQUISE,14,MARQUISE,30,22
EYRIE,18,MARQUISE,29,30
MARQUISE,14,MARQUISE,30,28
MARQUISE,16,MARQUISE,34,25
EYRIE,18,EYRIE,26,40
MARQUISE,14,MARQUISE,30,28
EYRIE,13,MARQUISE,23,30
EYRIE,19,MARQUISE,20,30
MARQUISE,14,MARQUISE,30,22
EYRIE,19,MARQUISE,27,32
MARQUISE,16,MARQUISE,30,20
MARQUISE,15,MARQUISE,30,26
EYRIE,12,MARQUISE,14,30
EYRIE,15,MARQUISE,27,33
MARQUISE,16,MARQUISE,32,26
MARQUISE,12,MARQUISE,30,24
MARQUISE,14,MARQUISE,30,23
EYRIE,13,MARQUISE,25,31
EYRIE,15,MARQUISE,26,30
EYRIE,15,MARQUISE,26,30
MARQUISE,16,MARQUISE,30,27
MARQUISE,14,MARQUISE,30,22
MARQUISE,12,MARQUISE,31,15
EYRIE,15,MARQUISE,27,30
MARQUISE,16,MARQUISE,30,27
EYRIE,18,MARQUISE,25,30
MARQUISE,14,MARQUISE,30,24
MARQUISE,16,MARQUISE,30,21
EYRIE,17,MARQUISE,27,31
MARQUISE,16,MARQUISE,30,14
MARQUISE,16,MARQUISE,30,17
MARQUISE,20,MARQUISE,30,28
EYRIE,15,MARQUISE,28,31
EYRIE,15,MARQUISE,23,30
MARQUISE,14,MARQUISE,30,15
MARQUISE,14,MARQUISE,30,20
EYRIE,14,MARQUISE,22,30
MARQUISE,12,MARQUISE,30,29
MARQUISE,14,MARQUISE,30,10
MARQUISE,16,MARQUISE,32,20
EYRIE,14,MARQUISE,28,30
EYRIE,15,MARQUISE,25,30
MARQUISE,12,MARQUISE,30,16
EYRIE,11,MARQUISE,13,33
MARQUISE,12,MARQUISE,30,15
EYRIE,17,MARQUISE,20,30
MARQUISE,18,MARQUISE,30,24
EYRIE,17,MARQUISE,28,32
EYRIE,15,MARQUISE,25,31
EYRIE,16,MARQUISE,22,32
MARQUISE,13,EYRIE,30,29
EYRIE,13,MARQUISE,24,34
MARQUISE,20,MARQUISE,30,23
EYRIE,17,EYRIE,29,33
