winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,15,MARQUISE,31,21
MARQUISE,16,MARQUISE,31,16
EYRIE,11,MARQUISE,22,30
EYRIE,17,MARQUISE,11,34
EYRIE,17,EYRIE,12,32
MARQUISE,16,MARQUISE,31,22
EYRIE,19,EYRIE,14,33
EYRIE,17,MARQUISE,25,33
MARQUISE,23,MARQUISE,30,28
EYRIE,17,MARQUISE,10,33
EYRIE,15,EYRIE,7,33
MARQUISE,14,MARQUISE,30,21
EYRIE,21,MARQUISE,26,30
MARQUISE,13,MARQUISE,30,28
EYRIE,15,MARQUISE,29,31
MARQUISE,14,MARQUISE,32,14
EYRIE,17,EYRIE,12,38
MARQUISE,15,MARQUISE,30,25
EYRIE,15,EYRIE,16,30
EYRIE,13,MARQUISE,14,33
MARQUISE,16,MARQUISE,30,11
MARQUISE,14,MARQUISE,30,16
MARQUISE,16,MARQUISE,31,25
EYRIE,15,MARQUISE,20,30
MARQUISE,14,MARQUISE,30,14
MARQUISE,18,MARQUISE,33,23
EYRIE,11,MARQUISE,5,30
EYRIE,19,EYRIE,11,32
MARQUISE,16,MARQUISE,30,26
EYRIE,13,MARQUISE,19,32
EYRIE,15,MARQUISE,13,38
EYRIE,13,EYRIE,6,32
MARQUISE,16,MARQUISE,31,9
MARQUISE,16,MARQUISE,33,16
MARQUISE,16,MARQUISE,33,9
MARQUISE,14,MARQUISE,31,6
MARQUISE,14,MARQUISE,30,23
MARQUISE,16,MARQUISE,31,18
EYRIE,13,EYRIE,17,31
MARQUISE,17,MARQUISE,30,27
EYRIE,15,MARQUISE,12,33
EYRIE,15,MARQUISE,7,32
EYRIE,15,EYRIE,7,31
MARQUISE,14,MARQUISE,30,22
EYRIE,17,MARQUISE,12,33
MARQUISE,15,MARQUISE,30,15
MARQUISE,14,MARQUISE,30,16
EYRIE,13,EYRIE,10,33
EYRIE,15,MARQUISE,7,32
MARQUISE,16,MARQUISE,31,16
EYRIE,14,MARQUISE,9,30
EYRIE,17,MARQUISE,14,33
EYRIE,15,EYRIE,14,33
EYRIE,13,MARQUISE,12,33
EYRIE,19,MARQUISE,21,32
EYRIE,15,EYRIE,9,33
EYRIE,15,MARQUISE,10,31
EYRIE,17,MARQUISE,11,34
EYRIE,15,MARQUISE,13,34
MARQUISE,14,MARQUISE,30,23
EYRIE,15,MARQUISE,21,31
MARQUISE,16,EYRIE,33,15
EYRIE,17,MARQUISE,16,36
EYRIE,13,MARQUISE,17,34
EYRIE,21,EYRIE,24,31
MARQUISE,12,MARQUISE,30,21
EYRIE,17,MARQUISE,12,31
EYRIE,11,MARQUISE,9,31
MARQUISE,12,MARQUISE,30,17
EYRIE,15,MARQUISE,4,34
EYRIE,15,MARQUISE,25,30
EYRIE,17,MARQUISE,9,34
EYRIE,15,MARQUISE,5,34
EYRIE,17,EYRIE,18,37
MARQUISE,17,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,17
EYRIE,17,MARQUISE,19,34
EYRIE,12,MARQUISE,21,30
MARQUISE,18,MARQUISE,31,28
EYRIE,13,EYRIE,5,33
EYRIE,17,EYRIE,8,32
MARQUISE,16,MARQUISE,30,20
EYRIE,15,MARQUISE,16,32
EYRIE,13,MARQUISE,9,30
EYRIE,17,MARQUISE,5,32
EYRIE,16,MARQUISE,7,34
EYRIE,15,MARQUISE,24,35
EYRIE,15,MARQUISE,18,35
EYRIE,13,MARQUISE,13,32
EYRIE,15,MARQUISE,22,34
EYRIE,13,MARQUISE,8,31
EYRIE,14,EYRIE,11,32
EYRIE,15,MARQUISE,29,33
EYRIE,19,MARQUISE,16,33
MARQUISE,14,MARQUISE,30,9
EYRIE,15,MARQUISE,24,31
EYRIE,17,EYRIE,20,30
EYRIE,13,MARQUISE,9,34
EYRIE,17,MARQUISE,12,32
MARQUISE,18,MARQUISE,30,24
