winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,31,14
EYRIE,13,MARQUISE,28,31
MARQUISE,18,MARQUISE,31,23
EYRIE,15,MARQUISE,15,34
MARQUISE,14,EYRIE,30,16
EYRIE,15,MARQUISE,13,33
EYRIE,17,MARQUISE,19,31
MARQUISE,20,MARQUISE,30,24
MARQUISE,16,MARQUISE,30,29
MARQUISE,12,MARQUISE,31,3
EYRIE,19,MARQUISE,20,30
EYRIE,16,MARQUISE,24,30
MARQUISE,13,MARQUISE,31,5
EYRIE,14,MARQUISE,27,31
EYRIE,17,MARQUISE,21,34
EYRIE,15,MARQUISE,23,33
EYRIE,25,MARQUISE,28,30
EYRIE,19,EYRIE,26,33
EYRIE,19,MARQUISE,20,34
MARQUISE,18,MARQUISE,30,16
MARQUISE,14,MARQUISE,31,14
MARQUISE,14,MARQUISE,30,17
MARQUISE,18,MARQUISE,32,21
MARQUISE,15,MARQUISE,32,23
EYRIE,14,MARQUISE,15,31
EYRIE,13,EYRIE,18,32
MARQUISE,18,MARQUISE,31,20
EYRIE,19,MARQUISE,25,31
MARQUISE,14,MARQUISE,31,9
EYRIE,13,EYRIE,19,30
EYRIE,17,MARQUISE,27,31
EYRIE,23,MARQUISE,21,30
EYRIE,17,MARQUISE,16,30
MARQUISE,18,MARQUISE,33,13
EYRIE,17,MARQUISE,28,30
EYRIE,21,EYRIE,26,30
EYRIE,15,EYRIE,17,30
MARQUISE,16,MARQUISE,32,8
EYRIE,19,MARQUISE,27,33
MARQUISE,21,MARQUISE,31,23
MARQUISE,18,MARQUISE,31,19
MARQUISE,17,MARQUISE,30,17
MARQUISE,19,MARQUISE,30,12
MARQUISE,16,MARQUISE,30,12
MARQUISE,16,MARQUISE,32,19
MARQUISE,16,MARQUISE,30,16
MARQUISE,16,MARQUISE,32,0
EYRIE,13,MARQUISE,21,34
MARQUISE,18,MARQUISE,32,8
MARQUISE,16,MARQUISE,33,8
MARQUISE,18,MARQUISE,30,16
MARQUISE,17,MARQUISE,33,28
EYRIE,17,EYRIE,27,31
MARQUISE,17,MARQUISE,32,26
EYRIE,16,MARQUISE,27,31
MARQUISE,19,MARQUISE,30,10
MARQUISE,20,MARQUISE,30,29
MARQUISE,18,MARQUISE,30,25
MARQUISE,24,MARQUISE,30,29
MARQUISE,19,MARQUISE,30,23
MARQUISE,22,MARQUISE,33,29
MARQUISE,20,MARQUISE,32,18
MARQUISE,14,MARQUISE,30,15
EYRIE,21,MARQUISE,23,30
MARQUISE,15,MARQUISE,30,17
EYRIE,17,EYRIE,22,34
EYRIE,15,MARQUISE,16,33
MARQUISE,19,MARQUISE,32,18
EYRIE,17,MARQUISE,25,32
EYRIE,19,MARQUISE,25,33
MARQUISE,18,MARQUISE,32,3
EYRIE,21,MARQUISE,29,30
EYRIE,14,MARQUISE,22,30
EYRIE,13,MARQUISE,24,31
MARQUISE,12,MARQUISE,33,15
EYRIE,19,EYRIE,22,39
EYRIE,12,MARQUISE,20,30
MARQUISE,16,MARQUISE,30,21
EYRIE,11,MARQUISE,10,30
EYRIE,18,MARQUISE,28,30
EYRIE,18,EYRIE,13,30
EYRIE,18,MARQUISE,25,33
EYRIE,17,MARQUISE,26,30
MARQUISE,16,MARQUISE,34,24
MARQUISE,18,MARQUISE,31,15
MARQUISE,20,MARQUISE,31,25
MARQUISE,18,MARQUISE,33,20
EYRIE,19,EYRIE,23,33
MARQUISE,18,MARQUISE,30,24
EYRIE,17,MARQUISE,25,32
EYRIE,21,MARQUISE,23,32
EYRIE,15,MARQUISE,24,31
EYRIE,15,MARQUISE,17,33
EYRIE,22,MARQUISE,28,30
MARQUISE,18,MARQUISE,30,32
EYRIE,20,MARQUISE,28,31
EYRIE,19,MARQUISE,28,32
MARQUISE,21,MARQUISE,30,23
EYRIE,19,EYRIE,24,30
MARQUISE,16,EYRIE,30,25
