winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,15,MARQUISE,30,25
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,31,3
MARQUISE,14,MARQUISE,31,9
MARQUISE,18,MARQUISE,32,27
MARQUISE,19,MARQUISE,31,29
EYRIE,17,EYRIE,22,31
MARQUISE,20,MARQUISE,30,25
MARQUISE,16,MARQUISE,33,1
MARQUISE,14,MARQUISE,32,6
MARQUISE,18,MARQUISE,30,18
MARQUISE,14,MARQUISE,30,1
MARQUISE,12,MARQUISE,30,15
MARQUISE,14,MARQUISE,33,20
MARQUISE,14,MARQUISE,30,12
MARQUISE,12,MARQUISE,30,12
MARQUISE,16,MARQUISE,30,29
MARQUISE,16,MARQUISE,30,11
MARQUISE,12,MARQUISE,30,6
MARQUISE,14,MARQUISE,30,17
MARQUISE,16,MARQUISE,31,11
EYRIE,15,MARQUISE,18,34
MARQUISE,15,MARQUISE,31,26
EYRIE,21,EYRIE,28,30
MARQUISE,14,MARQUISE,32,16
MARQUISE,16,MARQUISE,30,14
MARQUISE,16,MARQUISE,32,4
EYRIE,23,MARQUISE,25,32
MARQUISE,17,EYRIE,30,20
MARQUISE,15,MARQUISE,30,8
EYRIE,19,MARQUISE,29,30
EYRIE,17,MARQUISE,24,31
MARQUISE,16,MARQUISE,30,31
EYRIE,17,MARQUISE,23,32
MARQUISE,18,MARQUISE,33,16
EYRIE,16,MARQUISE,28,30
MARQUISE,19,MARQUISE,31,8
MARQUISE,16,MARQUISE,30,29
EYRIE,15,MARQUISE,22,32
MARQUISE,16,MARQUISE,35,10
EYRIE,15,MARQUISE,25,33
EYRIE,17,MARQUISE,29,34
MARQUISE,18,MARQUISE,30,11
MARQUISE,16,MARQUISE,32,13
MARQUISE,16,MARQUISE,32,2
MARQUISE,14,MARQUISE,30,9
MARQUISE,14,EYRIE,32,19
MARQUISE,16,MARQUISE,30,13
MARQUISE,16,MARQUISE,32,26
MARQUISE,18,MARQUISE,30,22
MARQUISE,12,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,5
MARQUISE,14,MARQUISE,32,11
MARQUISE,14,MARQUISE,30,9
EYRIE,19,MARQUISE,26,32
MARQUISE,19,MARQUISE,30,15
EYRIE,15,MARQUISE,28,33
EYRIE,12,MARQUISE,23,31
EYRIE,17,MARQUISE,22,33
EYRIE,17,MARQUISE,28,30
MARQUISE,12,MARQUISE,31,4
EYRIE,17,MARQUISE,28,31
MARQUISE,18,MARQUISE,33,17
MARQUISE,16,MARQUISE,31,19
MARQUISE,18,MARQUISE,30,27
MARQUISE,18,EYRIE,30,28
EYRIE,17,MARQUISE,18,33
MARQUISE,14,MARQUISE,30,10
MARQUISE,17,MARQUISE,30,24
MARQUISE,17,MARQUISE,30,24
MARQUISE,16,MARQUISE,34,17
EYRIE,16,MARQUISE,21,31
MARQUISE,18,MARQUISE,33,8
MARQUISE,16,MARQUISE,32,16
MARQUISE,16,MARQUISE,34,16
MARQUISE,14,MARQUISE,30,9
EYRIE,17,MARQUISE,19,33
MARQUISE,20,MARQUISE,30,27
MARQUISE,13,MARQUISE,30,11
MARQUISE,18,MARQUISE,30,15
MARQUISE,18,MARQUISE,31,17
EYRIE,21,MARQUISE,21,30
MARQUISE,22,MARQUISE,34,24
MARQUISE,20,MARQUISE,31,23
MARQUISE,16,MARQUISE,30,11
EYRIE,19,MARQUISE,27,33
MARQUISE,12,MARQUISE,34,14
MARQUISE,13,MARQUISE,30,6
MARQUISE,15,EYRIE,30,18
EYRIE,17,MARQUISE,21,34
MARQUISE,13,EYRIE,30,6
MARQUISE,17,MARQUISE,31,26
MARQUISE,14,MARQUISE,31,5
MARQUISE,22,MARQUISE,30,14
MARQUISE,14,MARQUISE,32,13
MARQUISE,14,MARQUISE,30,19
EYRIE,17,EYRIE,23,32
EYRIE,19,MARQUISE,18,32
EYRIE,19,EYRIE,28,33
EYRIE,18,MARQUISE,23,33
