winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,11,EYRIE,17,31
EYRIE,15,EYRIE,18,31
MARQUISE,14,MARQUISE,32,1
EYRIE,15,EYRIE,29,31
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,31,0
EYRIE,15,MARQUISE,23,31
MARQUISE,14,MARQUISE,33,3
EYRIE,13,MARQUISE,14,32
MARQUISE,16,MARQUISE,32,0
EYRIE,11,MARQUISE,19,33
EYRIE,11,MARQUISE,17,34
EYRIE,11,MARQUISE,23,30
EYRIE,17,MARQUISE,25,33
MARQUISE,12,MARQUISE,30,1
EYRIE,16,MARQUISE,24,31
MARQUISE,16,MARQUISE,33,1
MARQUISE,14,MARQUISE,33,1
MARQUISE,16,MARQUISE,30,1
EYRIE,15,MARQUISE,23,30
MARQUISE,16,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,30,9
MARQUISE,14,MARQUISE,34,7
EYRIE,13,MARQUISE,17,33
MARQUISE,20,MARQUISE,31,30
EYRIE,18,MARQUISE,19,30
EYRIE,15,EYRIE,20,33
EYRIE,15,MARQUISE,24,30
EYRIE,11,EYRIE,19,30
EYRIE,17,MARQUISE,21,33
MARQUISE,12,MARQUISE,31,3
MARQUISE,20,MARQUISE,31,9
MARQUISE,18,MARQUISE,31,5
MARQUISE,14,MARQUISE,30,2
MARQUISE,16,MARQUISE,32,2
EYRIE,11,MARQUISE,19,31
EYRIE,14,EYRIE,18,30
EYRIE,13,EYRIE,18,34
EYRIE,13,MARQUISE,23,33
MARQUISE,16,MARQUISE,31,5
MARQUISE,14,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,24
MARQUISE,14,MARQUISE,34,0
EYRIE,11,MARQUISE,22,30
EYRIE,15,MARQUISE,27,33
EYRIE,12,MARQUISE,12,30
MARQUISE,16,MARQUISE,31,3
MARQUISE,14,MARQUISE,33,0
MARQUISE,16,MARQUISE,32,1
EYRIE,15,EYRIE,20,33
MARQUISE,12,MARQUISE,30,1
MARQUISE,14,MARQUISE,31,14
MARQUISE,18,MARQUISE,38,2
EYRIE,13,MARQUISE,19,34
EYRIE,13,EYRIE,19,35
EYRIE,11,EYRIE,17,32
EYRIE,13,MARQUISE,26,32
EYRIE,13,MARQUISE,16,34
MARQUISE,16,MARQUISE,31,2
EYRIE,11,MARQUISE,11,34
EYRIE,11,MARQUISE,14,31
EYRIE,11,MARQUISE,19,33
EYRIE,14,MARQUISE,19,32
EYRIE,13,MARQUISE,22,34
MARQUISE,12,MARQUISE,32,0
EYRIE,13,EYRIE,21,30
EYRIE,13,MARQUISE,14,30
MARQUISE,16,MARQUISE,32,1
EYRIE,14,MARQUISE,18,30
MARQUISE,14,MARQUISE,31,5
MARQUISE,16,MARQUISE,31,2
EYRIE,11,MARQUISE,21,30
EYRIE,15,MARQUISE,25,34
MARQUISE,18,MARQUISE,30,1
EYRIE,9,MARQUISE,17,30
EYRIE,17,MARQUISE,23,33
EYRIE,12,MARQUISE,24,30
EYRIE,15,EYRIE,24,31
MARQUISE,14,MARQUISE,33,29
EYRIE,15,MARQUISE,17,32
EYRIE,11,MARQUISE,16,31
MARQUISE,16,MARQUISE,32,9
EYRIE,14,MARQUISE,17,31
EYRIE,13,MARQUISE,27,30
MARQUISE,18,MARQUISE,33,0
MARQUISE,18,MARQUISE,31,0
EYRIE,10,MARQUISE,15,30
MARQUISE,14,MARQUISE,30,7
EYRIE,17,MARQUISE,26,30
EYRIE,11,MARQUISE,18,33
MARQUISE,14,MARQUISE,31,14
EYRIE,13,MARQUISE,14,34
EYRIE,11,EYRIE,13,33
MARQUISE,16,MARQUISE,31,2
MARQUISE,16,MARQUISE,31,6
MARQUISE,14,MARQUISE,31,1
EYRIE,13,MARQUISE,21,30
MARQUISE,16,EYRIE,33,1
MARQUISE,16,MARQUISE,30,2
