winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,22,30
MARQUISE,14,MARQUISE,31,13
MARQUISE,12,MARQUISE,30,15
MARQUISE,16,MARQUISE,31,24
MARQUISE,18,MARQUISE,30,18
EYRIE,17,MARQUISE,29,30
MARQUISE,14,MARQUISE,30,17
MARQUISE,16,MARQUISE,30,19
MARQUISE,12,MARQUISE,30,11
MARQUISE,14,MARQUISE,30,7
EYRIE,16,MARQUISE,28,30
MARQUISE,15,MARQUISE,30,24
EYRIE,13,MARQUISE,20,33
EYRIE,15,MARQUISE,28,30
MARQUISE,12,MARQUISE,30,17
MARQUISE,14,MARQUISE,33,23
MARQUISE,18,MARQUISE,30,23
MARQUISE,13,MARQUISE,30,12
MARQUISE,14,MARQUISE,30,23
EYRIE,15,MARQUISE,24,32
MARQUISE,16,MARQUISE,30,21
MARQUISE,16,MARQUISE,30,18
EYRIE,13,MARQUISE,21,30
EYRIE,18,MARQUISE,25,31
MARQUISE,16,MARQUISE,30,16
EYRIE,11,MARQUISE,21,33
MARQUISE,14,MARQUISE,30,19
EYRIE,12,MARQUISE,21,32
MARQUISE,16,MARQUISE,30,25
EYRIE,14,MARQUISE,19,32
MARQUISE,16,MARQUISE,30,26
EYRIE,14,MARQUISE,24,30
MARQUISE,20,MARQUISE,33,25
MARQUISE,12,MARQUISE,31,20
MARQUISE,16,MARQUISE,31,20
MARQUISE,16,MARQUISE,31,22
MARQUISE,16,MARQUISE,31,23
EYRIE,15,MARQUISE,17,31
EYRIE,11,MARQUISE,17,32
MARQUISE,15,MARQUISE,31,20
MARQUISE,18,MARQUISE,31,25
EYRIE,13,MARQUISE,28,32
EYRIE,16,MARQUISE,19,30
EYRIE,13,MARQUISE,24,32
MARQUISE,16,MARQUISE,32,14
MARQUISE,18,MARQUISE,30,27
EYRIE,15,MARQUISE,29,30
MARQUISE,12,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,26
EYRIE,13,MARQUISE,23,33
MARQUISE,16,MARQUISE,31,32
MARQUISE,14,MARQUISE,30,14
EYRIE,11,MARQUISE,28,33
MARQUISE,17,MARQUISE,30,29
EYRIE,15,EYRIE,20,30
MARQUISE,16,MARQUISE,30,27
MARQUISE,14,MARQUISE,32,13
EYRIE,15,EYRIE,25,33
EYRIE,13,MARQUISE,24,30
EYRIE,14,MARQUISE,24,30
MARQUISE,12,MARQUISE,31,6
EYRIE,15,MARQUISE,24,32
MARQUISE,15,MARQUISE,30,24
MARQUISE,18,EYRIE,34,29
MARQUISE,14,MARQUISE,31,20
MARQUISE,15,MARQUISE,30,25
EYRIE,14,MARQUISE,17,30
MARQUISE,18,MARQUISE,30,21
EYRIE,15,MARQUISE,28,31
EYRIE,16,MARQUISE,20,31
EYRIE,13,MARQUISE,18,31
MARQUISE,14,MARQUISE,30,19
EYRIE,15,EYRIE,17,31
EYRIE,15,MARQUISE,24,30
MARQUISE,14,MARQUISE,31,23
MARQUISE,16,MARQUISE,31,25
EYRIE,16,MARQUISE,28,30
EYRIE,18,MARQUISE,25,30
MARQUISE,16,MARQUISE,31,13
MARQUISE,16,MARQUISE,30,22
EYRIE,16,MARQUISE,29,30
EYRIE,13,MARQUISE,24,32
EYRIE,14,MARQUISE,26,30
MARQUISE,16,MARQUISE,30,18
MARQUISE,16,MARQUISE,30,25
MARQUISE,16,MARQUISE,30,27
EYRIE,15,MARQUISE,27,30
MARQUISE,12,MARQUISE,30,23
MARQUISE,14,MARQUISE,31,5
EYRIE,15,EYRIE,19,30
MARQUISE,16,MARQUISE,30,21
MARQUISE,10,MARQUISE,30,14
MARQUISE,22,MARQUISE,30,28
EYRIE,18,MARQUISE,27,30
EYRIE,15,EYRIE,21,30
EYRIE,17,EYRIE,29,30
EYRIE,13,EYRIE,18,33
MARQUISE,16,MARQUISE,30,27
EYRIE,15,MARQUISE,24,31
MARQUISE,20,MARQUISE,30,26
