winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,14,MARQUISE,32,12
MARQUISE,16,MARQUISE,30,28
MARQUISE,14,MARQUISE,31,1
MARQUISE,18,MARQUISE,30,21
MARQUISE,15,MARQUISE,31,25
MARQUISE,18,MARQUISE,30,28
MARQUISE,12,MARQUISE,32,11
MARQUISE,12,MARQUISE,31,1
EYRIE,17,MARQUISE,25,30
MARQUISE,18,MARQUISE,32,3
MARQUISE,14,MARQUISE,31,15
MARQUISE,22,MARQUISE,31,18
MARQUISE,18,MARQUISE,30,18
EYRIE,19,MARQUISE,27,30
EYRIE,21,MARQUISE,29,30
MARQUISE,16,MARQUISE,30,27
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,17
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,32,24
MARQUISE,14,MARQUISE,30,14
MARQUISE,16,MARQUISE,32,16
MARQUISE,12,MARQUISE,33,4
MARQUISE,14,MARQUISE,30,12
EYRIE,21,MARQUISE,25,31
MARQUISE,20,MARQUISE,34,4
MARQUISE,16,MARQUISE,32,5
MARQUISE,27,MARQUISE,30,32
MARQUISE,16,MARQUISE,31,27
EYRIE,16,MARQUISE,27,30
MARQUISE,17,MARQUISE,31,25
EYRIE,19,MARQUISE,27,30
MARQUISE,16,MARQUISE,34,26
MARQUISE,16,MARQUISE,31,9
MARQUISE,16,MARQUISE,30,1
MARQUISE,18,MARQUISE,34,17
MARQUISE,16,MARQUISE,30,17
MARQUISE,20,MARQUISE,30,4
MARQUISE,16,MARQUISE,33,2
MARQUISE,16,MARQUISE,30,17
MARQUISE,14,MARQUISE,32,9
MARQUISE,16,MARQUISE,30,19
EYRIE,22,MARQUISE,29,31
MARQUISE,18,MARQUISE,32,27
EYRIE,17,MARQUISE,24,30
EYRIE,21,MARQUISE,29,31
MARQUISE,20,MARQUISE,34,17
MARQUISE,16,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,27
EYRIE,23,MARQUISE,28,30
MARQUISE,12,MARQUISE,30,7
MARQUISE,16,MARQUISE,30,23
MARQUISE,14,MARQUISE,32,2
MARQUISE,18,MARQUISE,30,17
MARQUISE,18,MARQUISE,30,26
MARQUISE,17,MARQUISE,30,23
MARQUISE,16,MARQUISE,30,23
MARQUISE,17,MARQUISE,31,27
MARQUISE,15,MARQUISE,31,22
MARQUISE,16,MARQUISE,33,17
EYRIE,18,MARQUISE,26,30
MARQUISE,21,MARQUISE,30,19
EYRIE,16,MARQUISE,28,30
MARQUISE,12,MARQUISE,30,16
MARQUISE,16,MARQUISE,32,6
MARQUISE,20,MARQUISE,32,27
MARQUISE,16,MARQUISE,33,11
EYRIE,26,MARQUISE,25,31
MARQUISE,18,MARQUISE,33,20
EYRIE,16,EYRIE,28,30
EYRIE,17,MARQUISE,28,31
MARQUISE,15,MARQUISE,31,16
EYRIE,19,MARQUISE,29,31
MARQUISE,18,MARQUISE,30,25
EYRIE,13,MARQUISE,26,30
MARQUISE,18,MARQUISE,31,25
EYRIE,19,MARQUISE,24,30
MARQUISE,16,MARQUISE,32,16
MARQUISE,16,MARQUISE,30,27
EYRIE,21,MARQUISE,27,31
MARQUISE,18,MARQUISE,30,9
EYRIE,19,MARQUISE,29,32
EYRIE,21,EYRIE,22,30
MARQUISE,14,MARQUISE,31,0
MARQUISE,17,MARQUISE,32,24
MARQUISE,16,MARQUISE,30,18
EYRIE,15,MARQUISE,26,31
EYRIE,17,MARQUISE,28,31
EYRIE,15,MARQUISE,28,30
MARQUISE,24,EYRIE,36,20
MARQUISE,12,MARQUISE,30,6
MARQUISE,19,MARQUISE,30,25
MARQUISE,20,MARQUISE,30,29
MARQUISE,18,MARQUISE,32,6
MARQUISE,20,MARQUISE,30,7
MARQUISE,16,MARQUISE,32,18
MARQUISE,16,MARQUISE,30,1
EYRIE,17,MARQUISE,26,31
MARQUISE,14,MARQUISE,30,21
EYRIE,13,EYRIE,28,30
