winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,18,MARQUISE,32,0
MARQUISE,14,MARQUISE,30,17
MARQUISE,16,MARQUISE,30,12
MARQUISE,14,MARQUISE,32,10
MARQUISE,14,MARQUISE,32,3
MARQUISE,16,EYRIE,38,1
MARQUISE,16,MARQUISE,33,0
MARQUISE,14,MARQUISE,31,11
MARQUISE,14,MARQUISE,31,11
MARQUISE,16,MARQUISE,30,1
EYRIE,23,MARQUISE,28,35
MARQUISE,12,MARQUISE,32,8
MARQUISE,14,MARQUISE,30,1
MARQUISE,18,MARQUISE,32,5
MARQUISE,14,MARQUISE,30,8
MARQUISE,12,MARQUISE,30,5
MARQUISE,16,MARQUISE,30,29
MARQUISE,14,MARQUISE,30,0
MARQUISE,18,MARQUISE,32,9
EYRIE,18,MARQUISE,28,30
MARQUISE,18,MARQUISE,34,0
EYRIE,15,MARQUISE,17,31
MARQUISE,13,MARQUISE,30,7
MARQUISE,14,MARQUISE,32,1
EYRIE,20,MARQUISE,25,30
MARQUISE,16,MARQUISE,30,12
MARQUISE,16,MARQUISE,34,17
MARQUISE,16,MARQUISE,31,3
MARQUISE,12,MARQUISE,32,10
MARQUISE,14,MARQUISE,32,1
EYRIE,16,MARQUISE,22,32
MARQUISE,14,EYRIE,32,12
MARQUISE,20,MARQUISE,31,5
MARQUISE,16,MARQUISE,31,18
MARQUISE,14,MARQUISE,33,9
MARQUISE,14,MARQUISE,34,12
MARQUISE,16,MARQUISE,30,0
MARQUISE,17,MARQUISE,30,8
MARQUISE,20,MARQUISE,30,23
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,25
MARQUISE,21,MARQUISE,31,11
EYRIE,17,MARQUISE,25,33
MARQUISE,18,EYRIE,37,8
MARQUISE,14,MARQUISE,30,13
MARQUISE,16,MARQUISE,31,4
MARQUISE,12,MARQUISE,30,1
MARQUISE,14,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,14
MARQUISE,16,MARQUISE,30,2
MARQUISE,14,MARQUISE,34,1
MARQUISE,16,MARQUISE,30,8
MARQUISE,18,MARQUISE,31,10
MARQUISE,14,MARQUISE,34,1
MARQUISE,14,MARQUISE,31,4
MARQUISE,16,MARQUISE,32,12
MARQUISE,18,MARQUISE,31,21
MARQUISE,16,MARQUISE,32,18
MARQUISE,16,MARQUISE,33,13
MARQUISE,18,MARQUISE,32,8
EYRIE,21,EYRIE,25,30
MARQUISE,18,MARQUISE,30,14
MARQUISE,14,MARQUISE,33,4
MARQUISE,18,MARQUISE,31,20
MARQUISE,12,MARQUISE,32,7
MARQUISE,14,MARQUISE,33,0
MARQUISE,16,MARQUISE,34,14
MARQUISE,15,MARQUISE,30,2
MARQUISE,16,MARQUISE,30,22
EYRIE,17,MARQUISE,20,33
MARQUISE,14,MARQUISE,30,2
MARQUISE,14,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,1
MARQUISE,18,MARQUISE,33,0
MARQUISE,16,EYRIE,36,1
MARQUISE,20,MARQUISE,31,25
MARQUISE,16,MARQUISE,31,7
EYRIE,14,EYRIE,13,30
MARQUISE,15,MARQUISE,31,15
MARQUISE,14,MARQUISE,30,18
MARQUISE,16,MARQUISE,34,0
MARQUISE,14,MARQUISE,30,8
EYRIE,17,EYRIE,24,30
MARQUISE,16,MARQUISE,33,3
MARQUISE,18,MARQUISE,32,6
MARQUISE,16,MARQUISE,32,8
MARQUISE,12,MARQUISE,31,1
MARQUISE,14,MARQUISE,31,9
MARQUISE,14,MARQUISE,30,4
MARQUISE,16,MARQUISE,33,3
MARQUISE,18,MARQUISE,30,21
MARQUISE,16,EYRIE,34,0
MARQUISE,16,MARQUISE,33,4
MARQUISE,13,MARQUISE,31,7
MARQUISE,18,MARQUISE,30,20
MARQUISE,14,MARQUISE,33,2
MARQUISE,16,MARQUISE,30,1
MARQUISE,18,MARQUISE,30,1
MARQUISE,22,MARQUISE,30,29
