winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,30,16
MARQUISE,14,MARQUISE,30,16
MARQUISE,14,MARQUISE,30,4
MARQUISE,14,MARQUISE,32,5
EYRIE,18,MARQUISE,27,31
MARQUISE,12,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,26
MARQUISE,12,MARQUISE,32,22
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,32,4
MARQUISE,20,MARQUISE,30,12
MARQUISE,22,MARQUISE,31,1
MARQUISE,12,MARQUISE,32,0
MARQUISE,20,MARQUISE,30,14
MARQUISE,20,MARQUISE,34,2
MARQUISE,14,MARQUISE,30,14
MARQUISE,14,MARQUISE,32,26
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,31,12
MARQUISE,32,MARQUISE,30,7
MARQUISE,16,MARQUISE,32,14
MARQUISE,14,MARQUISE,32,1
MARQUISE,20,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,20
MARQUISE,16,MARQUISE,33,25
MARQUISE,18,MARQUISE,33,0
MARQUISE,12,MARQUISE,32,1
MARQUISE,16,MARQUISE,32,15
MARQUISE,18,MARQUISE,30,6
MARQUISE,14,MARQUISE,30,0
MARQUISE,18,MARQUISE,31,22
MARQUISE,18,MARQUISE,33,12
MARQUISE,14,MARQUISE,30,4
MARQUISE,14,MARQUISE,31,2
EYRIE,13,MARQUISE,29,30
MARQUISE,16,MARQUISE,31,5
MARQUISE,16,MARQUISE,30,1
MARQUISE,18,MARQUISE,30,29
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,4
MARQUISE,13,MARQUISE,30,6
MARQUISE,18,MARQUISE,32,0
MARQUISE,16,MARQUISE,34,5
MARQUISE,12,MARQUISE,30,2
MARQUISE,14,MARQUISE,31,12
MARQUISE,16,MARQUISE,30,0
MARQUISE,12,MARQUISE,31,7
MARQUISE,12,MARQUISE,34,17
MARQUISE,18,MARQUISE,30,12
MARQUISE,18,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,31,2
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,32,5
EYRIE,21,MARQUISE,24,30
MARQUISE,16,MARQUISE,30,19
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,32,4
MARQUISE,14,MARQUISE,36,8
MARQUISE,12,MARQUISE,31,1
MARQUISE,16,MARQUISE,32,20
EYRIE,25,MARQUISE,27,30
MARQUISE,20,MARQUISE,34,11
MARQUISE,18,MARQUISE,30,26
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,32,16
MARQUISE,18,MARQUISE,30,0
MARQUISE,16,MARQUISE,31,6
MARQUISE,18,MARQUISE,34,19
MARQUISE,18,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,21
MARQUISE,16,MARQUISE,30,21
MARQUISE,16,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,16
MARQUISE,23,MARQUISE,31,2
MARQUISE,18,MARQUISE,33,17
MARQUISE,19,MARQUISE,30,23
EYRIE,22,MARQUISE,28,30
MARQUISE,18,MARQUISE,31,0
MARQUISE,18,MARQUISE,31,16
MARQUISE,18,EYRIE,38,0
MARQUISE,14,MARQUISE,33,6
MARQUISE,15,MARQUISE,31,8
MARQUISE,22,MARQUISE,30,24
MARQUISE,12,MARQUISE,33,1
EYRIE,19,EYRIE,27,30
MARQUISE,14,MARQUISE,32,3
MARQUISE,20,MARQUISE,31,11
MARQUISE,16,MARQUISE,34,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,33,0
MARQUISE,18,MARQUISE,32,4
MARQUISE,16,MARQUISE,31,6
MARQUISE,16,MARQUISE,33,5
MARQUISE,16,MARQUISE,32,5
