winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,MARQUISE,33,21
MARQUISE,14,MARQUISE,31,1
EYRIE,17,MARQUISE,21,32
EYRIE,16,MARQUISE,21,30
EYRIE,18,MARQUISE,20,32
MARQUISE,16,MARQUISE,30,1
MARQUISE,15,MARQUISE,30,1
MARQUISE,16,MARQUISE,31,4
EYRIE,15,MARQUISE,26,33
EYRIE,15,MARQUISE,21,32
MARQUISE,14,MARQUISE,31,0
MARQUISE,12,MARQUISE,31,8
MARQUISE,16,EYRIE,35,12
MARQUISE,16,MARQUISE,30,12
MARQUISE,14,MARQUISE,31,1
MARQUISE,18,MARQUISE,33,1
MARQUISE,12,MARQUISE,31,8
EYRIE,15,MARQUISE,22,31
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,28
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,21,MARQUISE,30,3
MARQUISE,14,MARQUISE,31,2
EYRIE,21,MARQUISE,26,34
MARQUISE,14,MARQUISE,30,3
MARQUISE,14,MARQUISE,32,1
EYRIE,18,MARQUISE,24,30
MARQUISE,16,MARQUISE,30,15
MARQUISE,14,MARQUISE,33,0
MARQUISE,16,MARQUISE,30,23
MARQUISE,18,MARQUISE,32,3
EYRIE,15,MARQUISE,16,33
MARQUISE,14,EYRIE,32,3
MARQUISE,14,MARQUISE,30,1
EYRIE,15,MARQUISE,28,33
EYRIE,19,MARQUISE,24,30
EYRIE,13,MARQUISE,18,31
EYRIE,13,MARQUISE,21,31
EYRIE,19,MARQUISE,24,33
MARQUISE,14,MARQUISE,31,14
EYRIE,13,MARQUISE,20,31
MARQUISE,16,MARQUISE,31,25
MARQUISE,18,MARQUISE,30,4
MARQUISE,16,MARQUISE,33,3
MARQUISE,13,MARQUISE,30,13
EYRIE,17,MARQUISE,21,32
MARQUISE,13,MARQUISE,30,7
EYRIE,19,MARQUISE,29,32
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,5
EYRIE,14,MARQUISE,24,30
MARQUISE,17,MARQUISE,30,21
MARQUISE,14,MARQUISE,31,2
MARQUISE,14,MARQUISE,32,2
MARQUISE,16,MARQUISE,30,22
EYRIE,18,MARQUISE,25,30
MARQUISE,14,MARQUISE,31,0
EYRIE,13,MARQUISE,21,31
EYRIE,15,MARQUISE,26,32
MARQUISE,18,MARQUISE,32,0
MARQUISE,14,MARQUISE,32,1
EYRIE,15,MARQUISE,22,31
MARQUISE,12,MARQUISE,32,4
MARQUISE,18,MARQUISE,31,10
MARQUISE,14,MARQUISE,31,11
MARQUISE,16,MARQUISE,32,5
MARQUISE,14,MARQUISE,30,8
MARQUISE,18,MARQUISE,33,24
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,30,12
MARQUISE,14,MARQUISE,33,1
MARQUISE,14,MARQUISE,32,4
MARQUISE,16,MARQUISE,30,13
MARQUISE,14,MARQUISE,30,20
MARQUISE,18,MARQUISE,30,3
EYRIE,15,MARQUISE,18,32
MARQUISE,16,MARQUISE,33,0
EYRIE,19,MARQUISE,22,31
EYRIE,13,MARQUISE,26,30
MARQUISE,16,MARQUISE,31,19
MARQUISE,14,MARQUISE,31,9
MARQUISE,12,MARQUISE,30,0
MARQUISE,14,MARQUISE,33,14
MARQUISE,12,MARQUISE,32,14
MARQUISE,14,MARQUISE,30,5
MARQUISE,14,MARQUISE,31,4
MARQUISE,16,MARQUISE,31,9
MARQUISE,14,MARQUISE,30,13
MARQUISE,18,MARQUISE,33,5
EYRIE,19,MARQUISE,28,31
MARQUISE,12,MARQUISE,33,4
MARQUISE,14,MARQUISE,34,3
MARQUISE,12,MARQUISE,32,5
MARQUISE,14,MARQUISE,31,26
MARQUISE,16,MARQUISE,32,1
EYRIE,16,MARQUISE,19,30
MARQUISE,16,MARQUISE,31,10
EYRIE,21,MARQUISE,27,30
MARQUISE,15,MARQUISE,30,15
