winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,11,MARQUISE,9,32
EYRIE,17,MARQUISE,9,33
MARQUISE,14,MARQUISE,30,21
EYRIE,15,MARQUISE,21,33
EYRIE,16,MARQUISE,29,30
MARQUISE,16,MARQUISE,30,20
MARQUISE,12,MARQUISE,30,18
EYRIE,13,MARQUISE,14,31
EYRIE,17,EYRIE,22,32
EYRIE,13,MARQUISE,26,32
MARQUISE,14,MARQUISE,32,17
MARQUISE,14,MARQUISE,32,17
EYRIE,13,MARQUISE,17,34
EYRIE,15,MARQUISE,28,31
EYRIE,13,MARQUISE,13,34
EYRIE,13,MARQUISE,17,33
EYRIE,13,EYRIE,9,30
EYRIE,11,MARQUISE,11,30
EYRIE,15,MARQUISE,18,32
MARQUISE,16,MARQUISE,33,22
EYRIE,14,MARQUISE,25,30
EYRIE,13,MARQUISE,15,30
EYRIE,10,MARQUISE,12,32
MARQUISE,14,MARQUISE,32,28
EYRIE,13,MARQUISE,18,32
EYRIE,15,MARQUISE,20,31
MARQUISE,20,MARQUISE,30,16
EYRIE,15,EYRIE,14,33
MARQUISE,16,MARQUISE,32,29
MARQUISE,20,MARQUISE,30,25
MARQUISE,13,MARQUISE,30,25
EYRIE,19,MARQUISE,27,30
EYRIE,11,MARQUISE,14,33
MARQUISE,18,MARQUISE,31,23
MARQUISE,20,MARQUISE,30,25
MARQUISE,14,MARQUISE,30,24
EYRIE,13,EYRIE,9,30
EYRIE,11,MARQUISE,12,34
EYRIE,13,MARQUISE,13,33
MARQUISE,16,MARQUISE,30,27
EYRIE,17,MARQUISE,24,30
EYRIE,17,MARQUISE,29,30
EYRIE,13,MARQUISE,26,32
EYRIE,11,MARQUISE,15,33
EYRIE,17,MARQUISE,16,32
MARQUISE,14,MARQUISE,30,18
EYRIE,19,MARQUISE,18,32
MARQUISE,17,MARQUISE,30,29
EYRIE,13,MARQUISE,8,34
EYRIE,13,MARQUISE,15,34
EYRIE,13,MARQUISE,20,32
EYRIE,11,EYRIE,14,34
MARQUISE,14,MARQUISE,30,13
EYRIE,14,MARQUISE,11,33
EYRIE,13,MARQUISE,12,30
MARQUISE,14,MARQUISE,30,20
MARQUISE,20,MARQUISE,31,22
EYRIE,18,MARQUISE,18,32
EYRIE,13,MARQUISE,10,30
EYRIE,13,MARQUISE,19,30
EYRIE,11,MARQUISE,12,30
EYRIE,13,MARQUISE,19,30
EYRIE,11,MARQUISE,24,31
EYRIE,15,MARQUISE,26,31
MARQUISE,12,MARQUISE,30,26
EYRIE,15,MARQUISE,11,30
EYRIE,15,MARQUISE,10,32
MARQUISE,16,MARQUISE,30,25
EYRIE,15,MARQUISE,11,31
EYRIE,15,MARQUISE,20,34
MARQUISE,12,MARQUISE,31,22
MARQUISE,14,MARQUISE,31,23
MARQUISE,16,MARQUISE,31,16
MARQUISE,14,MARQUISE,31,25
EYRIE,13,MARQUISE,13,30
MARQUISE,16,MARQUISE,32,23
MARQUISE,20,MARQUISE,30,15
EYRIE,13,MARQUISE,20,33
EYRIE,15,MARQUISE,5,34
EYRIE,17,MARQUISE,28,30
EYRIE,13,MARQUISE,17,34
EYRIE,13,EYRIE,17,34
EYRIE,13,MARQUISE,9,31
EYRIE,13,MARQUISE,19,30
EYRIE,13,EYRIE,10,30
EYRIE,13,MARQUISE,19,33
MARQUISE,18,MARQUISE,30,18
EYRIE,12,MARQUISE,14,32
EYRIE,13,MARQUISE,12,31
MARQUISE,14,MARQUISE,31,13
EYRIE,11,MARQUISE,11,34
EYRIE,17,MARQUISE,21,37
MARQUISE,16,MARQUISE,31,29
MARQUISE,17,MARQUISE,30,28
MARQUISE,16,MARQUISE,30,15
EYRIE,15,MARQUISE,27,32
EYRIE,13,MARQUISE,20,31
EYRIE,11,MARQUISE,11,30
EYRIE,17,EYRIE,11,31
EYRIE,13,MARQUISE,17,34
