winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,15,MARQUISE,11,34
EYRIE,16,MARQUISE,11,32
MARQUISE,14,MARQUISE,31,22
EYRIE,15,MARQUISE,27,30
EYRIE,17,MARQUISE,17,32
EYRIE,17,MARQUISE,20,32
MARQUISE,14,MARQUISE,33,18
EYRIE,11,EYRIE,10,35
EYRIE,15,MARQUISE,18,34
EYRIE,17,EYRIE,16,34
EYRIE,16,MARQUISE,14,34
EYRIE,14,MARQUISE,15,31
EYRIE,15,MARQUISE,21,33
MARQUISE,12,MARQUISE,31,7
MARQUISE,16,MARQUISE,33,21
MARQUISE,14,MARQUISE,31,11
MARQUISE,14,MARQUISE,31,6
MARQUISE,14,MARQUISE,32,21
MARQUISE,14,MARQUISE,30,19
EYRIE,14,MARQUISE,14,32
MARQUISE,17,MARQUISE,31,18
EYRIE,13,MARQUISE,14,33
MARQUISE,20,MARQUISE,30,24
EYRIE,13,EYRIE,8,34
MARQUISE,14,MARQUISE,30,8
MARQUISE,16,MARQUISE,31,26
MARQUISE,16,MARQUISE,30,20
EYRIE,15,MARQUISE,19,31
MARQUISE,14,MARQUISE,30,14
MARQUISE,15,MARQUISE,30,24
MARQUISE,12,MARQUISE,30,17
MARQUISE,14,MARQUISE,31,21
EYRIE,13,MARQUISE,11,31
EYRIE,17,MARQUISE,16,34
EYRIE,19,MARQUISE,29,30
EYRIE,17,EYRIE,9,31
MARQUISE,18,MARQUISE,31,18
EYRIE,13,MARQUISE,14,30
EYRIE,19,MARQUISE,11,34
MARQUISE,16,MARQUISE,31,21
MARQUISE,12,EYRIE,32,2
EYRIE,15,MARQUISE,11,33
MARQUISE,16,MARQUISE,31,27
EYRIE,15,MARQUISE,16,32
MARQUISE,14,MARQUISE,31,27
EYRIE,13,MARQUISE,11,34
MARQUISE,14,EYRIE,30,14
MARQUISE,12,MARQUISE,31,9
MARQUISE,16,MARQUISE,30,20
MARQUISE,16,MARQUISE,30,24
MARQUISE,14,MARQUISE,32,22
MARQUISE,12,MARQUISE,33,20
MARQUISE,15,MARQUISE,30,20
MARQUISE,12,MARQUISE,32,16
MARQUISE,16,MARQUISE,30,14
MARQUISE,14,MARQUISE,30,22
EYRIE,11,MARQUISE,12,31
EYRIE,18,MARQUISE,14,34
MARQUISE,20,MARQUISE,34,22
MARQUISE,10,MARQUISE,31,17
EYRIE,17,MARQUISE,19,32
MARQUISE,16,MARQUISE,31,27
EYRIE,15,EYRIE,15,32
EYRIE,19,MARQUISE,13,36
EYRIE,15,EYRIE,12,31
MARQUISE,14,MARQUISE,34,12
EYRIE,15,MARQUISE,12,35
EYRIE,17,EYRIE,15,37
EYRIE,13,MARQUISE,8,34
EYRIE,13,MARQUISE,10,31
MARQUISE,14,MARQUISE,30,15
MARQUISE,16,MARQUISE,30,24
EYRIE,16,MARQUISE,21,31
EYRIE,15,MARQUISE,29,30
EYRIE,13,MARQUISE,18,31
EYRIE,15,MARQUISE,20,31
MARQUISE,18,MARQUISE,30,30
EYRIE,19,MARQUISE,19,33
MARQUISE,19,MARQUISE,30,20
MARQUISE,18,MARQUISE,32,24
EYRIE,17,MARQUISE,20,32
MARQUISE,16,MARQUISE,31,19
EYRIE,17,EYRIE,14,39
EYRIE,13,MARQUISE,21,31
EYRIE,16,EYRIE,19,30
MARQUISE,14,MARQUISE,30,4
EYRIE,15,EYRIE,19,36
MARQUISE,18,EYRIE,34,27
MARQUISE,14,MARQUISE,31,8
EYRIE,14,MARQUISE,21,32
EYRIE,15,MARQUISE,14,34
EYRIE,17,EYRIE,9,34
EYRIE,17,MARQUISE,18,30
MARQUISE,16,MARQUISE,32,14
MARQUISE,14,MARQUISE,32,11
MARQUISE,16,MARQUISE,31,22
MARQUISE,14,MARQUISE,31,17
MARQUISE,14,MARQUISE,30,19
EYRIE,15,MARQUISE,19,34
EYRIE,19,MARQUISE,11,34
