winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,14,EYRIE,17,31
EYRIE,17,EYRIE,21,32
MARQUISE,14,MARQUISE,30,25
EYRIE,15,MARQUISE,18,30
MARQUISE,16,MARQUISE,31,23
EYRIE,19,MARQUISE,26,33
MARQUISE,12,MARQUISE,30,4
EYRIE,13,MARQUISE,23,32
EYRIE,15,EYRIE,22,32
EYRIE,12,MARQUISE,17,30
EYRIE,23,MARQUISE,21,31
MARQUISE,18,MARQUISE,31,18
MARQUISE,16,MARQUISE,32,26
EYRIE,17,MARQUISE,25,33
MARQUISE,18,MARQUISE,30,29
MARQUISE,13,MARQUISE,30,17
MARQUISE,16,MARQUISE,30,25
EYRIE,17,MARQUISE,14,33
EYRIE,23,MARQUISE,23,33
EYRIE,12,MARQUISE,10,34
EYRIE,15,MARQUISE,18,32
EYRIE,17,EYRIE,16,32
MARQUISE,18,MARQUISE,32,27
MARQUISE,14,MARQUISE,31,21
EYRIE,17,MARQUISE,21,30
EYRIE,15,MARQUISE,19,33
EYRIE,15,MARQUISE,23,30
EYRIE,23,MARQUISE,27,33
EYRIE,17,MARQUISE,27,32
MARQUISE,18,MARQUISE,31,16
EYRIE,18,MARQUISE,13,30
MARQUISE,16,MARQUISE,30,23
MARQUISE,14,MARQUISE,30,21
EYRIE,20,MARQUISE,19,33
EYRIE,15,EYRIE,24,31
MARQUISE,16,MARQUISE,34,12
EYRIE,19,MARQUISE,25,33
MARQUISE,18,MARQUISE,30,25
EYRIE,16,MARQUISE,24,30
EYRIE,15,MARQUISE,18,33
EYRIE,16,MARQUISE,16,31
EYRIE,16,MARQUISE,18,30
EYRIE,11,MARQUISE,18,32
EYRIE,15,MARQUISE,25,33
EYRIE,14,MARQUISE,20,30
EYRIE,17,MARQUISE,15,33
MARQUISE,16,MARQUISE,30,17
EYRIE,16,MARQUISE,22,30
MARQUISE,14,MARQUISE,30,24
MARQUISE,20,MARQUISE,30,15
MARQUISE,18,MARQUISE,30,29
EYRIE,17,MARQUISE,19,30
EYRIE,14,MARQUISE,12,30
MARQUISE,14,MARQUISE,31,2
EYRIE,17,EYRIE,21,33
MARQUISE,14,MARQUISE,31,27
MARQUISE,22,MARQUISE,31,31
EYRIE,14,MARQUISE,12,34
EYRIE,21,MARQUISE,25,30
MARQUISE,14,MARQUISE,33,24
EYRIE,16,MARQUISE,20,30
MARQUISE,17,MARQUISE,30,27
EYRIE,21,EYRIE,25,33
EYRIE,17,MARQUISE,22,33
EYRIE,15,EYRIE,21,31
EYRIE,17,MARQUISE,23,36
MARQUISE,16,MARQUISE,30,27
MARQUISE,18,MARQUISE,31,2
EYRIE,15,MARQUISE,26,33
EYRIE,17,MARQUISE,25,31
EYRIE,17,MARQUISE,22,36
MARQUISE,17,MARQUISE,30,22
MARQUISE,16,MARQUISE,30,24
MARQUISE,14,MARQUISE,31,24
MARQUISE,17,MARQUISE,30,17
EYRIE,22,MARQUISE,23,31
EYRIE,18,EYRIE,27,32
MARQUISE,18,MARQUISE,30,21
MARQUISE,18,MARQUISE,34,1
EYRIE,17,MARQUISE,27,30
EYRIE,15,MARQUISE,26,30
MARQUISE,15,MARQUISE,30,6
EYRIE,19,MARQUISE,23,33
EYRIE,16,MARQUISE,17,30
EYRIE,13,EYRIE,15,34
MARQUISE,16,MARQUISE,31,20
MARQUISE,14,MARQUISE,30,20
MARQUISE,14,MARQUISE,30,19
EYRIE,17,MARQUISE,20,33
EYRIE,13,MARQUISE,19,32
MARQUISE,20,MARQUISE,33,29
EYRIE,18,MARQUISE,23,34
EYRIE,17,MARQUISE,25,32
EYRIE,15,MARQUISE,27,31
MARQUISE,16,MARQUISE,30,6
MARQUISE,14,MARQUISE,30,24
MARQUISE,19,MARQUISE,30,24
EYRIE,18,MARQUISE,26,32
EYRIE,17,MARQUISE,15,30
EYRIE,23,MARQUISE,27,31
