winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,12,EYRIE,37,0
MARQUISE,14,MARQUISE,30,3
MARQUISE,24,MARQUISE,30,0
MARQUISE,14,MARQUISE,33,0
MARQUISE,13,MARQUISE,30,6
MARQUISE,16,MARQUISE,31,1
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,31,1
MARQUISE,12,MARQUISE,30,8
MARQUISE,12,MARQUISE,30,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,7
EYRIE,13,MARQUISE,16,34
MARQUISE,14,MARQUISE,33,20
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,33,0
MARQUISE,16,MARQUISE,32,0
MARQUISE,14,MARQUISE,33,5
MARQUISE,18,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,3
MARQUISE,14,MARQUISE,33,3
MARQUISE,14,MARQUISE,31,0
EYRIE,15,MARQUISE,28,32
MARQUISE,18,MARQUISE,30,26
MARQUISE,14,MARQUISE,31,5
MARQUISE,18,MARQUISE,31,6
MARQUISE,14,MARQUISE,31,19
MARQUISE,20,MARQUISE,32,22
MARQUISE,13,MARQUISE,30,9
MARQUISE,13,EYRIE,31,2
MARQUISE,18,MARQUISE,32,11
MARQUISE,18,MARQUISE,33,1
MARQUISE,16,MARQUISE,31,4
MARQUISE,16,MARQUISE,32,1
MARQUISE,16,MARQUISE,34,6
MARQUISE,14,MARQUISE,30,13
MARQUISE,18,MARQUISE,30,8
MARQUISE,15,EYRIE,31,2
MARQUISE,17,EYRIE,31,13
MARQUISE,16,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,17
MARQUISE,16,MARQUISE,32,11
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,34,0
MARQUISE,14,MARQUISE,30,0
MARQUISE,12,MARQUISE,32,4
MARQUISE,14,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,2
MARQUISE,14,MARQUISE,32,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,32,12
MARQUISE,16,MARQUISE,31,1
EYRIE,18,MARQUISE,20,33
MARQUISE,14,MARQUISE,33,0
MARQUISE,12,MARQUISE,32,9
MARQUISE,14,MARQUISE,30,3
EYRIE,13,MARQUISE,17,30
EYRIE,18,MARQUISE,25,30
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,4
MARQUISE,12,MARQUISE,32,0
EYRIE,21,MARQUISE,28,32
MARQUISE,12,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,8
MARQUISE,14,MARQUISE,32,9
MARQUISE,14,MARQUISE,31,0
EYRIE,17,MARQUISE,25,32
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,30,1
MARQUISE,18,MARQUISE,33,20
MARQUISE,12,MARQUISE,32,1
MARQUISE,12,MARQUISE,31,1
MARQUISE,14,MARQUISE,30,7
MARQUISE,18,MARQUISE,32,15
MARQUISE,14,MARQUISE,34,0
MARQUISE,14,MARQUISE,34,1
MARQUISE,12,MARQUISE,31,0
MARQUISE,18,MARQUISE,31,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,32,3
MARQUISE,16,MARQUISE,32,0
MARQUISE,14,MARQUISE,31,1
MARQUISE,18,MARQUISE,30,0
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,0
MARQUISE,20,MARQUISE,32,9
MARQUISE,14,MARQUISE,31,3
MARQUISE,14,MARQUISE,32,0
MARQUISE,16,MARQUISE,31,5
MARQUISE,14,MARQUISE,32,1
MARQUISE,17,MARQUISE,30,9
MARQUISE,18,MARQUISE,37,1
MARQUISE,18,MARQUISE,34,2
MARQUISE,14,MARQUISE,31,2
MARQUISE,14,MARQUISE,30,1
