winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,15,EYRIE,30,10
MARQUISE,16,MARQUISE,30,0
MARQUISE,17,EYRIE,30,20
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,32,3
MARQUISE,18,MARQUISE,32,2
MARQUISE,14,MARQUISE,33,0
MARQUISE,15,MARQUISE,30,2
MARQUISE,16,MARQUISE,32,1
MARQUISE,12,MARQUISE,30,2
MARQUISE,17,MARQUISE,30,6
MARQUISE,16,MARQUISE,30,22
MARQUISE,18,MARQUISE,30,4
MARQUISE,14,MARQUISE,34,12
MARQUISE,14,MARQUISE,34,13
MARQUISE,16,MARQUISE,34,7
MARQUISE,16,MARQUISE,32,1
MARQUISE,16,MARQUISE,31,0
MARQUISE,14,MARQUISE,30,3
MARQUISE,16,MARQUISE,31,10
MARQUISE,16,MARQUISE,32,20
MARQUISE,16,MARQUISE,31,5
MARQUISE,16,MARQUISE,33,7
MARQUISE,14,MARQUISE,30,1
MARQUISE,18,MARQUISE,32,3
MARQUISE,12,MARQUISE,30,1
MARQUISE,12,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,8
MARQUISE,14,MARQUISE,31,16
MARQUISE,36,MARQUISE,30,23
MARQUISE,20,MARQUISE,30,25
MARQUISE,16,MARQUISE,32,0
MARQUISE,12,MARQUISE,32,0
MARQUISE,16,MARQUISE,30,22
MARQUISE,14,MARQUISE,30,8
MARQUISE,14,MARQUISE,30,0
MARQUISE,16,MARQUISE,31,8
MARQUISE,16,MARQUISE,32,0
MARQUISE,18,EYRIE,30,24
MARQUISE,14,MARQUISE,31,15
MARQUISE,14,MARQUISE,31,1
MARQUISE,14,MARQUISE,33,1
MARQUISE,17,MARQUISE,32,4
MARQUISE,15,MARQUISE,30,15
MARQUISE,16,MARQUISE,34,1
MARQUISE,14,MARQUISE,33,0
MARQUISE,12,MARQUISE,30,4
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,31,1
MARQUISE,14,MARQUISE,32,5
MARQUISE,14,MARQUISE,33,9
MARQUISE,18,MARQUISE,32,11
MARQUISE,14,MARQUISE,31,0
MARQUISE,16,MARQUISE,30,24
MARQUISE,20,MARQUISE,30,24
MARQUISE,14,MARQUISE,34,17
MARQUISE,15,MARQUISE,30,1
MARQUISE,12,MARQUISE,30,13
MARQUISE,20,MARQUISE,30,11
MARQUISE,12,MARQUISE,32,1
MARQUISE,16,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,1
MARQUISE,16,MARQUISE,33,6
MARQUISE,18,MARQUISE,32,1
MARQUISE,12,MARQUISE,32,0
MARQUISE,14,MARQUISE,30,18
MARQUISE,20,MARQUISE,31,7
MARQUISE,24,MARQUISE,33,6
MARQUISE,16,MARQUISE,30,1
MARQUISE,16,MARQUISE,31,8
MARQUISE,16,MARQUISE,31,0
MARQUISE,20,MARQUISE,32,5
MARQUISE,22,MARQUISE,30,28
MARQUISE,12,MARQUISE,30,0
MARQUISE,16,MARQUISE,31,1
MARQUISE,14,MARQUISE,31,0
MARQUISE,15,MARQUISE,30,16
MARQUISE,16,MARQUISE,32,9
MARQUISE,20,MARQUISE,33,19
MARQUISE,14,MARQUISE,31,12
MARQUISE,20,MARQUISE,30,24
MARQUISE,16,MARQUISE,32,1
MARQUISE,20,MARQUISE,31,4
MARQUISE,16,MARQUISE,30,17
MARQUISE,17,MARQUISE,30,28
EYRIE,19,EYRIE,28,30
MARQUISE,16,MARQUISE,32,0
MARQUISE,18,MARQUISE,33,2
MARQUISE,18,MARQUISE,31,23
MARQUISE,16,MARQUISE,32,1
MARQUISE,14,MARQUISE,30,0
MARQUISE,19,MARQUISE,34,27
MARQUISE,14,MARQUISE,30,16
MARQUISE,15,MARQUISE,33,22
MARQUISE,12,MARQUISE,30,20
MARQUISE,14,MARQUISE,30,14
MARQUISE,16,MARQUISE,31,6
MARQUISE,16,MARQUISE,32,6
MARQUISE,16,MARQUISE,32,1
MARQUISE,16,MARQUISE,32,5
