winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,21,MARQUISE,26,31
MARQUISE,12,MARQUISE,32,5
MARQUISE,14,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,5
MARQUISE,14,MARQUISE,33,24
MARQUISE,16,MARQUISE,31,18
MARQUISE,16,MARQUISE,31,18
MARQUISE,18,MARQUISE,30,22
EYRIE,21,EYRIE,20,33
MARQUISE,20,MARQUISE,30,14
MARQUISE,12,MARQUISE,31,3
MARQUISE,20,MARQUISE,31,20
MARQUISE,16,MARQUISE,30,5
MARQUISE,17,MARQUISE,31,22
EYRIE,17,MARQUISE,25,30
MARQUISE,18,MARQUISE,32,5
MARQUISE,20,MARQUISE,30,23
MARQUISE,16,MARQUISE,31,20
MARQUISE,18,MARQUISE,31,24
EYRIE,17,MARQUISE,21,32
EYRIE,23,MARQUISE,21,30
MARQUISE,14,MARQUISE,31,12
MARQUISE,14,MARQUISE,31,16
EYRIE,18,MARQUISE,29,30
MARQUISE,14,MARQUISE,32,15
MARQUISE,17,MARQUISE,30,3
MARQUISE,16,MARQUISE,32,19
MARQUISE,16,MARQUISE,30,27
EYRIE,21,MARQUISE,24,33
MARQUISE,14,MARQUISE,31,9
MARQUISE,14,MARQUISE,30,5
MARQUISE,14,MARQUISE,30,2
EYRIE,13,MARQUISE,17,33
MARQUISE,12,MARQUISE,30,7
MARQUISE,14,MARQUISE,30,10
MARQUISE,17,MARQUISE,30,7
MARQUISE,16,MARQUISE,30,12
MARQUISE,14,MARQUISE,34,7
MARQUISE,18,MARQUISE,33,18
MARQUISE,12,MARQUISE,31,9
MARQUISE,14,MARQUISE,30,23
MARQUISE,18,MARQUISE,31,25
MARQUISE,16,MARQUISE,32,3
MARQUISE,14,MARQUISE,31,7
MARQUISE,14,MARQUISE,30,23
MARQUISE,16,MARQUISE,32,5
MARQUISE,20,MARQUISE,32,20
MARQUISE,14,MARQUISE,30,6
MARQUISE,17,MARQUISE,30,2
MARQUISE,12,MARQUISE,30,0
MARQUISE,14,MARQUISE,31,11
MARQUISE,20,MARQUISE,32,29
MARQUISE,16,MARQUISE,30,14
EYRIE,17,MARQUISE,22,33
EYRIE,19,MARQUISE,23,32
MARQUISE,14,MARQUISE,30,7
MARQUISE,18,MARQUISE,30,24
MARQUISE,14,MARQUISE,30,11
MARQUISE,16,MARQUISE,33,12
MARQUISE,12,MARQUISE,30,10
EYRIE,17,MARQUISE,29,31
EYRIE,20,MARQUISE,25,30
EYRIE,19,EYRIE,28,33
MARQUISE,16,MARQUISE,30,20
MARQUISE,19,MARQUISE,34,24
EYRIE,15,MARQUISE,29,31
MARQUISE,12,MARQUISE,31,6
MARQUISE,16,MARQUISE,33,0
MARQUISE,15,MARQUISE,30,21
MARQUISE,16,MARQUISE,31,2
MARQUISE,14,MARQUISE,30,15
MARQUISE,16,MARQUISE,31,12
MARQUISE,18,MARQUISE,32,1
MARQUISE,14,MARQUISE,30,10
MARQUISE,16,MARQUISE,30,1
MARQUISE,14,MARQUISE,30,0
EYRIE,15,MARQUISE,19,33
MARQUISE,17,EYRIE,30,5
EYRIE,19,MARQUISE,21,33
MARQUISE,16,MARQUISE,33,15
MARQUISE,17,MARQUISE,30,23
MARQUISE,15,MARQUISE,31,26
MARQUISE,16,MARQUISE,31,1
MARQUISE,17,MARQUISE,31,21
MARQUISE,16,MARQUISE,32,13
EYRIE,15,MARQUISE,28,32
EYRIE,13,MARQUISE,23,30
MARQUISE,17,MARQUISE,31,23
MARQUISE,16,MARQUISE,30,15
MARQUISE,18,MARQUISE,31,29
MARQUISE,16,MARQUISE,30,14
MARQUISE,14,MARQUISE,32,0
MARQUISE,14,MARQUISE,30,0
EYRIE,23,MARQUISE,27,31
EYRIE,17,MARQUISE,29,32
MARQUISE,16,MARQUISE,30,9
MARQUISE,16,MARQUISE,33,1
EYRIE,21,MARQUISE,22,32
EYRIE,21,EYRIE,29,31
MARQUISE,14,MARQUISE,34,2
