winner,turn,current_player,vp_marquise,vp_eyrie
MARQUISE,24,MARQUISE,33,26
MARQUISE,21,MARQUISE,30,26
MARQUISE,18,MARQUISE,32,27
MARQUISE,15,MARQUISE,30,5
MARQUISE,19,MARQUISE,30,17
MARQUISE,14,MARQUISE,30,11
MARQUISE,22,MARQUISE,31,17
MARQUISE,19,MARQUISE,31,23
MARQUISE,14,MARQUISE,30,19
EYRIE,17,MARQUISE,19,31
EYRIE,15,MARQUISE,29,33
EYRIE,15,MARQUISE,14,32
MARQUISE,12,MARQUISE,32,10
EYRIE,12,MARQUISE,19,32
MARQUISE,20,MARQUISE,30,29
EYRIE,18,MARQUISE,24,30
MARQUISE,16,MARQUISE,31,21
MARQUISE,19,MARQUISE,30,22
EYRIE,17,MARQUISE,22,31
EYRIE,15,MARQUISE,17,33
MARQUISE,16,MARQUISE,34,17
EYRIE,17,MARQUISE,29,32
EYRIE,21,MARQUISE,28,33
MARQUISE,14,MARQUISE,31,5
MARQUISE,18,MARQUISE,30,26
MARQUISE,16,MARQUISE,32,2
MARQUISE,18,MARQUISE,30,21
EYRIE,21,MARQUISE,25,31
MARQUISE,20,MARQUISE,34,21
MARQUISE,18,MARQUISE,31,28
MARQUISE,14,MARQUISE,31,14
MARQUISE,15,MARQUISE,30,23
EYRIE,21,MARQUISE,27,30
EYRIE,20,MARQUISE,29,32
EYRIE,15,MARQUISE,29,30
EYRIE,19,MARQUISE,27,33
EYRIE,28,MARQUISE,19,31
MARQUISE,15,MARQUISE,31,13
MARQUISE,14,MARQUISE,30,21
MARQUISE,14,MARQUISE,30,6
MARQUISE,14,MARQUISE,30,28
MARQUISE,18,MARQUISE,31,23
MARQUISE,14,MARQUISE,30,23
MARQUISE,18,MARQUISE,30,18
MARQUISE,18,MARQUISE,32,25
MARQUISE,13,EYRIE,30,17
MARQUISE,16,MARQUISE,30,28
EYRIE,19,MARQUISE,27,32
MARQUISE,16,MARQUISE,30,26
MARQUISE,24,MARQUISE,32,12
MARQUISE,21,MARQUISE,30,27
MARQUISE,13,EYRIE,32,25
MARQUISE,18,MARQUISE,32,24
MARQUISE,12,MARQUISE,30,26
MARQUISE,16,MARQUISE,32,20
MARQUISE,22,MARQUISE,31,21
MARQUISE,12,MARQUISE,30,15
EYRIE,15,MARQUISE,23,32
MARQUISE,19,MARQUISE,30,29
EYRIE,15,MARQUISE,24,30
MARQUISE,16,MARQUISE,31,17
EYRIE,14,MARQUISE,27,30
MARQUISE,10,MARQUISE,30,8
EYRIE,15,MARQUISE,21,31
MARQUISE,20,MARQUISE,30,18
EYRIE,17,MARQUISE,22,31
MARQUISE,20,MARQUISE,30,29
EYRIE,11,MARQUISE,16,34
MARQUISE,14,MARQUISE,32,8
EYRIE,16,MARQUISE,18,32
EYRIE,17,MARQUISE,25,32
MARQUISE,16,MARQUISE,30,18
MARQUISE,18,MARQUISE,32,25
MARQUISE,18,MARQUISE,30,24
EYRIE,17,EYRIE,23,30
MARQUISE,12,MARQUISE,34,23
EYRIE,18,MARQUISE,29,30
EYRIE,14,EYRIE,11,30
MARQUISE,16,MARQUISE,30,25
MARQUISE,14,MARQUISE,33,27
EYRIE,17,MARQUISE,26,30
EYRIE,22,MARQUISE,29,31
EYRIE,15,EYRIE,17,30
MARQUISE,14,MARQUISE,30,21
MARQUISE,18,MARQUISE,30,24
MARQUISE,16,MARQUISE,30,23
MARQUISE,19,MARQUISE,30,29
EYRIE,21,MARQUISE,25,30
MARQUISE,17,MARQUISE,31,21
MARQUISE,14,EYRIE,30,27
MARQUISE,12,MARQUISE,30,13
MARQUISE,16,MARQUISE,32,14
EYRIE,23,MARQUISE,26,30
EYRIE,19,MARQUISE,27,32
MARQUISE,16,MARQUISE,31,25
MARQUISE,15,MARQUISE,30,9
EYRIE,23,MARQUISE,28,33
MARQUISE,13,MARQUISE,30,18
EYRIE,19,EYRIE,20,31
EYRIE,17,MARQUISE,28,30
