winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,21,33
MARQUISE,16,MARQUISE,32,26
EYRIE,19,MARQUISE,19,34
MARQUISE,14,MARQUISE,31,19
EYRIE,15,MARQUISE,10,31
EYRIE,16,EYRIE,23,32
MARQUISE,12,MARQUISE,31,16
MARQUISE,14,MARQUISE,31,19
MARQUISE,15,MARQUISE,30,11
EYRIE,19,MARQUISE,20,34
MARQUISE,16,MARQUISE,33,27
EYRIE,13,MARQUISE,10,32
MARQUISE,16,MARQUISE,31,21
MARQUISE,16,MARQUISE,30,20
MARQUISE,16,MARQUISE,33,14
EYRIE,14,MARQUISE,25,30
EYRIE,15,MARQUISE,17,31
MARQUISE,17,MARQUISE,30,20
EYRIE,19,EYRIE,20,30
MARQUISE,16,MARQUISE,30,10
MARQUISE,12,MARQUISE,30,17
EYRIE,18,EYRIE,13,30
MARQUISE,14,MARQUISE,30,9
EYRIE,16,MARQUISE,12,34
MARQUISE,12,MARQUISE,30,17
EYRIE,15,MARQUISE,10,34
EYRIE,15,MARQUISE,15,34
MARQUISE,16,MARQUISE,31,23
EYRIE,15,MARQUISE,14,33
MARQUISE,16,MARQUISE,30,11
EYRIE,17,MARQUISE,16,34
EYRIE,17,EYRIE,9,32
MARQUISE,12,MARQUISE,33,20
MARQUISE,16,MARQUISE,30,17
EYRIE,15,MARQUISE,18,31
EYRIE,19,MARQUISE,21,34
EYRIE,17,MARQUISE,13,32
EYRIE,13,MARQUISE,27,32
EYRIE,13,MARQUISE,21,32
EYRIE,19,MARQUISE,12,33
EYRIE,15,MARQUISE,10,34
MARQUISE,16,MARQUISE,31,25
MARQUISE,16,MARQUISE,32,14
EYRIE,11,MARQUISE,21,32
MARQUISE,16,MARQUISE,30,10
EYRIE,13,MARQUISE,14,33
MARQUISE,14,MARQUISE,33,13
EYRIE,17,MARQUISE,18,32
MARQUISE,16,MARQUISE,31,24
MARQUISE,14,MARQUISE,30,18
MARQUISE,14,MARQUISE,33,16
MARQUISE,16,MARQUISE,30,20
EYRIE,19,MARQUISE,23,35
EYRIE,15,EYRIE,23,30
EYRIE,13,MARQUISE,29,33
EYRIE,17,MARQUISE,20,30
EYRIE,13,MARQUISE,14,32
MARQUISE,16,MARQUISE,30,17
MARQUISE,16,MARQUISE,34,17
EYRIE,17,EYRIE,15,31
MARQUISE,16,MARQUISE,30,18
MARQUISE,14,MARQUISE,30,15
EYRIE,14,MARQUISE,16,30
EYRIE,19,EYRIE,11,34
MARQUISE,14,MARQUISE,30,16
EYRIE,19,EYRIE,22,33
EYRIE,15,MARQUISE,9,30
EYRIE,17,MARQUISE,14,34
EYRIE,13,EYRIE,7,30
EYRIE,15,MARQUISE,19,33
EYRIE,21,EYRIE,14,30
MARQUISE,18,MARQUISE,33,23
EYRIE,18,MARQUISE,21,30
MARQUISE,14,MARQUISE,31,25
MARQUISE,12,MARQUISE,30,16
EYRIE,15,EYRIE,12,39
EYRIE,13,EYRIE,12,33
MARQUISE,20,MARQUISE,30,25
EYRIE,13,MARQUISE,12,33
EYRIE,17,MARQUISE,11,32
MARQUISE,13,MARQUISE,30,27
EYRIE,17,MARQUISE,14,30
MARQUISE,18,MARQUISE,30,18
EYRIE,18,MARQUISE,19,34
MARQUISE,16,MARQUISE,34,18
EYRIE,19,MARQUISE,28,34
EYRIE,15,MARQUISE,6,33
EYRIE,11,MARQUISE,14,33
EYRIE,15,EYRIE,18,31
EYRIE,17,EYRIE,10,36
EYRIE,13,MARQUISE,14,32
MARQUISE,12,MARQUISE,31,6
MARQUISE,20,MARQUISE,32,27
EYRIE,17,MARQUISE,17,33
EYRIE,17,MARQUISE,10,32
EYRIE,15,MARQUISE,28,31
EYRIE,15,EYRIE,9,37
MARQUISE,14,MARQUISE,30,25
EYRIE,13,MARQUISE,15,31
EYRIE,17,EYRIE,14,36
